RECORDING_SESSION_LABEL	DATA_FILE	EYE_USED	IA_AVERAGE_FIX_PUPIL_SIZE	IA_DWELL_TIME	IA_DWELL_TIME_%	IA_FIXATION_%	IA_FIXATION_COUNT	IA_LABEL	IA_ID	IA_GROUP	IA_RUN_COUNT	TRIAL_DWELL_TIME	TRIAL_FIXATION_COUNT	trialnum	TargetLoc	targname	IP_LABEL	IP_END_TIME	IP_START_TIME	type	cond
AdSubjExpt1-1	AdSubjExpt1-1	RIGHT	296.33	2242	1.0000	1.0000	3	Pre_Targ 	1	.	1	2242	3	Filler	(753, 90)	bird1.jpg	Target	12651562	12649597	Filler	Filler
AdSubjExpt1-1	AdSubjExpt1-1	RIGHT	.	0	0.0000	0.0000	0	Pre_D1 	2	.	0	2242	3	Filler	(753, 90)	bird1.jpg	Target	12651562	12649597	Filler	Filler
AdSubjExpt1-1	AdSubjExpt1-1	RIGHT	.	0	0.0000	0.0000	0	Pre_D2 	3	.	0	2242	3	Filler	(753, 90)	bird1.jpg	Target	12651562	12649597	Filler	Filler
AdSubjExpt1-1	AdSubjExpt1-1	RIGHT	321.25	2904	1.0000	1.0000	4	Pre_Targ 	1	.	1	2904	4	Filler	(477, 554)	dog1.jpg	Target	12661160	12658569	Filler	Filler
AdSubjExpt1-1	AdSubjExpt1-1	RIGHT	.	0	0.0000	0.0000	0	Pre_D1 	2	.	0	2904	4	Filler	(477, 554)	dog1.jpg	Target	12661160	12658569	Filler	Filler
AdSubjExpt1-1	AdSubjExpt1-1	RIGHT	.	0	0.0000	0.0000	0	Pre_D2 	3	.	0	2904	4	Filler	(477, 554)	dog1.jpg	Target	12661160	12658569	Filler	Filler
AdSubjExpt1-1	AdSubjExpt1-1	RIGHT	293.25	2252	1.0000	1.0000	4	Pre_Targ 	1	.	1	2252	4	Filler	(147, 90)	book1.jpg	Target	12676715	12675257	Filler	Filler
AdSubjExpt1-1	AdSubjExpt1-1	RIGHT	.	0	0.0000	0.0000	0	Pre_D1 	2	.	0	2252	4	Filler	(147, 90)	book1.jpg	Target	12676715	12675257	Filler	Filler
AdSubjExpt1-1	AdSubjExpt1-1	RIGHT	.	0	0.0000	0.0000	0	Pre_D2 	3	.	0	2252	4	Filler	(147, 90)	book1.jpg	Target	12676715	12675257	Filler	Filler
AdSubjExpt1-1	AdSubjExpt1-1	RIGHT	270.14	3774	0.9530	0.8750	7	Pre_Targ 	1	.	1	3960	8	Homoph_Control_sponge1.jpg	(477, 554)	sponge1.jpg	Target	12687592	12684294	Homoph	Control
AdSubjExpt1-1	AdSubjExpt1-1	RIGHT	.	0	0.0000	0.0000	0	Pre_D1 	2	.	0	3960	8	Homoph_Control_sponge1.jpg	(477, 554)	sponge1.jpg	Target	12687592	12684294	Homoph	Control
AdSubjExpt1-1	AdSubjExpt1-1	RIGHT	261.00	186	0.0470	0.1250	1	Pre_D2 	3	.	1	3960	8	Homoph_Control_sponge1.jpg	(477, 554)	sponge1.jpg	Target	12687592	12684294	Homoph	Control
AdSubjExpt1-1	AdSubjExpt1-1	RIGHT	309.40	1628	0.8725	0.8333	5	Pre_Targ 	1	.	1	1866	6	Filler	(147, 90)	shoe1.jpg	Target	12701414	12699743	Filler	Filler
AdSubjExpt1-1	AdSubjExpt1-1	RIGHT	.	0	0.0000	0.0000	0	Pre_D1 	2	.	0	1866	6	Filler	(147, 90)	shoe1.jpg	Target	12701414	12699743	Filler	Filler
AdSubjExpt1-1	AdSubjExpt1-1	RIGHT	.	0	0.0000	0.0000	0	Pre_D2 	3	.	0	1866	6	Filler	(147, 90)	shoe1.jpg	Target	12701414	12699743	Filler	Filler
AdSubjExpt1-1	AdSubjExpt1-1	RIGHT	289.00	1746	0.8419	0.7500	3	Pre_Targ 	1	.	1	2074	4	Filler	(147, 90)	flower1.jpg	Target	12711958	12710221	Filler	Filler
AdSubjExpt1-1	AdSubjExpt1-1	RIGHT	.	0	0.0000	0.0000	0	Pre_D1 	2	.	0	2074	4	Filler	(147, 90)	flower1.jpg	Target	12711958	12710221	Filler	Filler
AdSubjExpt1-1	AdSubjExpt1-1	RIGHT	248.00	328	0.1581	0.2500	1	Pre_D2 	3	.	1	2074	4	Filler	(147, 90)	flower1.jpg	Target	12711958	12710221	Filler	Filler
AdSubjExpt1-1	AdSubjExpt1-1	RIGHT	332.00	2826	0.9321	0.6667	2	Pre_Targ 	1	.	1	3032	3	Homoph_Control_pie1.jpg	(147, 90)	pie1.jpg	Target	12722036	12719698	Homoph	Control
AdSubjExpt1-1	AdSubjExpt1-1	RIGHT	.	0	0.0000	0.0000	0	Pre_D1 	2	.	0	3032	3	Homoph_Control_pie1.jpg	(147, 90)	pie1.jpg	Target	12722036	12719698	Homoph	Control
AdSubjExpt1-1	AdSubjExpt1-1	RIGHT	309.00	206	0.0679	0.3333	1	Pre_D2 	3	.	1	3032	3	Homoph_Control_pie1.jpg	(147, 90)	pie1.jpg	Target	12722036	12719698	Homoph	Control
AdSubjExpt1-1	AdSubjExpt1-1	RIGHT	338.33	2066	1.0000	1.0000	3	Pre_Targ 	1	.	1	2066	3	Homoph_Control_lock1.jpg	(147, 90)	lock1.jpg	Target	12731165	12729588	Homoph	Control
AdSubjExpt1-1	AdSubjExpt1-1	RIGHT	.	0	0.0000	0.0000	0	Pre_D1 	2	.	0	2066	3	Homoph_Control_lock1.jpg	(147, 90)	lock1.jpg	Target	12731165	12729588	Homoph	Control
AdSubjExpt1-1	AdSubjExpt1-1	RIGHT	.	0	0.0000	0.0000	0	Pre_D2 	3	.	0	2066	3	Homoph_Control_lock1.jpg	(147, 90)	lock1.jpg	Target	12731165	12729588	Homoph	Control
AdSubjExpt1-1	AdSubjExpt1-1	RIGHT	288.67	1808	0.8271	0.7500	3	Pre_Targ 	1	.	1	2186	4	Filler	(477, 554)	tree1.jpg	Target	12740096	12738626	Filler	Filler
AdSubjExpt1-1	AdSubjExpt1-1	RIGHT	286.00	378	0.1729	0.2500	1	Pre_D1 	2	.	1	2186	4	Filler	(477, 554)	tree1.jpg	Target	12740096	12738626	Filler	Filler
AdSubjExpt1-1	AdSubjExpt1-1	RIGHT	.	0	0.0000	0.0000	0	Pre_D2 	3	.	0	2186	4	Filler	(477, 554)	tree1.jpg	Target	12740096	12738626	Filler	Filler
AdSubjExpt1-1	AdSubjExpt1-1	RIGHT	298.75	1802	0.8266	0.8000	4	Pre_Targ 	1	.	1	2180	5	Filler	(753, 90)	champagne.jpg	Target	12749614	12747569	Filler	Filler
AdSubjExpt1-1	AdSubjExpt1-1	RIGHT	.	0	0.0000	0.0000	0	Pre_D1 	2	.	0	2180	5	Filler	(753, 90)	champagne.jpg	Target	12749614	12747569	Filler	Filler
AdSubjExpt1-1	AdSubjExpt1-1	RIGHT	299.00	378	0.1734	0.2000	1	Pre_D2 	3	.	1	2180	5	Filler	(753, 90)	champagne.jpg	Target	12749614	12747569	Filler	Filler
AdSubjExpt1-1	AdSubjExpt1-1	RIGHT	365.80	3132	0.8676	0.7143	5	Pre_Targ 	1	.	1	3610	7	Homoph_Control_sale1.jpg	(147, 90)	sale1.jpg	Target	12767689	12764484	Homoph	Control
AdSubjExpt1-1	AdSubjExpt1-1	RIGHT	.	0	0.0000	0.0000	0	Pre_D1 	2	.	0	3610	7	Homoph_Control_sale1.jpg	(147, 90)	sale1.jpg	Target	12767689	12764484	Homoph	Control
AdSubjExpt1-1	AdSubjExpt1-1	RIGHT	288.00	478	0.1324	0.2857	2	Pre_D2 	3	.	1	3610	7	Homoph_Control_sale1.jpg	(147, 90)	sale1.jpg	Target	12767689	12764484	Homoph	Control
AdSubjExpt1-1	AdSubjExpt1-1	RIGHT	337.12	7532	0.9661	0.8947	17	Pre_Targ 	1	.	1	7796	19	Homoph_Ambig_button1.jpg	(147, 90)	button1.jpg	Target	12782750	12775255	Homoph	Ambig
AdSubjExpt1-1	AdSubjExpt1-1	RIGHT	284.00	164	0.0210	0.0526	1	Pre_D1 	2	.	1	7796	19	Homoph_Ambig_button1.jpg	(147, 90)	button1.jpg	Target	12782750	12775255	Homoph	Ambig
