RECORDING_SESSION_LABEL	DATA_FILE	EYE_USED	IA_AVERAGE_FIX_PUPIL_SIZE	IA_DWELL_TIME	IA_DWELL_TIME_%	IA_FIXATION_%	IA_FIXATION_COUNT	IA_LABEL	IA_ID	IA_GROUP	IA_RUN_COUNT	TRIAL_DWELL_TIME	TRIAL_FIXATION_COUNT	trialnum	TargetLoc	targname	IP_LABEL	IP_END_TIME	IP_START_TIME	type	cond
nf-9	nf-9.edf	RIGHT	.	0	0.0000	0.0000	0	Pre_D1 	2	.	0	2576	5	Filler	(477, 554)	diamond1.jpg	Target	20205923	20204212	Filler	Filler
nf-9	nf-9.edf	RIGHT	.	0	0.0000	0.0000	0	Pre_D2 	3	.	0	2576	5	Filler	(477, 554)	diamond1.jpg	Target	20205923	20204212	Filler	Filler
nf-9	nf-9.edf	RIGHT	82.00	1616	0.6728	0.8333	5	Pre_Targ 	1	.	1	2402	6	Same_Control_fish1.jpg	(753, 90)	fish1.jpg	Target	20214813	20213062	Same	Control
nf-9	nf-9.edf	RIGHT	.	0	0.0000	0.0000	0	Pre_D1 	2	.	0	2402	6	Same_Control_fish1.jpg	(753, 90)	fish1.jpg	Target	20214813	20213062	Same	Control
nf-9	nf-9.edf	RIGHT	.	0	0.0000	0.0000	0	Pre_D2 	3	.	0	2402	6	Same_Control_fish1.jpg	(753, 90)	fish1.jpg	Target	20214813	20213062	Same	Control
nf-9	nf-9.edf	RIGHT	98.00	1948	0.5950	0.7500	3	Pre_Targ 	1	.	1	3274	4	Filler	(147, 90)	garland.jpg	Target	20224024	20222086	Filler	Filler
nf-9	nf-9.edf	RIGHT	95.00	1326	0.4050	0.2500	1	Pre_D1 	2	.	1	3274	4	Filler	(147, 90)	garland.jpg	Target	20224024	20222086	Filler	Filler
nf-9	nf-9.edf	RIGHT	.	0	0.0000	0.0000	0	Pre_D2 	3	.	0	3274	4	Filler	(147, 90)	garland.jpg	Target	20224024	20222086	Filler	Filler
nf-9	nf-9.edf	RIGHT	70.20	1822	0.8112	0.8333	5	Pre_Targ 	1	.	1	2246	6	Filler	(753, 90)	sale1.jpg	Target	20245939	20243867	Filler	Filler
nf-9	nf-9.edf	RIGHT	.	0	0.0000	0.0000	0	Pre_D1 	2	.	0	2246	6	Filler	(753, 90)	sale1.jpg	Target	20245939	20243867	Filler	Filler
