RECORDING_SESSION_LABEL	DATA_FILE	EYE_USED	IA_AVERAGE_FIX_PUPIL_SIZE	IA_DWELL_TIME	IA_DWELL_TIME_%	IA_FIXATION_%	IA_FIXATION_COUNT	IA_LABEL	IA_ID	IA_GROUP	IA_RUN_COUNT	TRIAL_DWELL_TIME	TRIAL_FIXATION_COUNT	trialnum	TargetLoc	targname	IP_LABEL	IP_END_TIME	IP_START_TIME	type	cond
km06	km06.edf	RIGHT	271.75	2164	0.5771	0.4000	4	Pre_D2 	3	.	2	3750	10	Same_Control_fish1.jpg	(753, 90)	fish1.jpg	Pre	3417683	3413466	Same	Control
km06	km06.edf	RIGHT	299.50	2066	0.5201	0.2000	2	Pre_Targ 	1	.	2	3972	10	Same_Control_shoe1.jpg	(753, 90)	shoe1.jpg	Pre	3430253	3426035	Same	Control
km06	km06.edf	RIGHT	329.00	858	0.2160	0.3000	3	Pre_D1 	2	.	2	3972	10	Same_Control_shoe1.jpg	(753, 90)	shoe1.jpg	Pre	3430253	3426035	Same	Control
km06	km06.edf	RIGHT	307.00	820	0.2064	0.3000	3	Pre_D2 	3	.	1	3972	10	Same_Control_shoe1.jpg	(753, 90)	shoe1.jpg	Pre	3430253	3426035	Same	Control
km06	km06.edf	RIGHT	302.40	1562	0.4294	0.5000	5	Pre_Targ 	1	.	2	3638	10	Same_Ambig_car1.jpg	(753, 90)	car1.jpg	Pre	3444249	3440032	Same	Ambig
km06	km06.edf	RIGHT	319.00	614	0.1688	0.1000	1	Pre_D1 	2	.	1	3638	10	Same_Ambig_car1.jpg	(753, 90)	car1.jpg	Pre	3444249	3440032	Same	Ambig
km06	km06.edf	RIGHT	291.00	1462	0.4019	0.4000	4	Pre_D2 	3	.	2	3638	10	Same_Ambig_car1.jpg	(753, 90)	car1.jpg	Pre	3444249	3440032	Same	Ambig
km06	km06.edf	RIGHT	284.00	732	0.6278	0.3333	1	Pre_Targ 	1	.	1	1166	3	Same_Control_tree1.jpg	(753, 90)	tree1.jpg	Pre	3461550	3457333	Same	Control
km06	km06.edf	RIGHT	.	0	0.0000	0.0000	0	Pre_D1 	2	.	0	1166	3	Same_Control_tree1.jpg	(753, 90)	tree1.jpg	Pre	3461550	3457333	Same	Control
km06	km06.edf	RIGHT	287.00	140	0.1201	0.3333	1	Pre_D2 	3	.	1	1166	3	Same_Control_tree1.jpg	(753, 90)	tree1.jpg	Pre	3461550	3457333	Same	Control
km06	km06.edf	RIGHT	316.00	1164	0.3748	0.3333	3	Pre_Targ 	1	.	2	3106	9	Same_Ambig_dog1.jpg	(147, 90)	dog1.jpg	Pre	3473640	3469423	Same	Ambig
km06	km06.edf	RIGHT	287.50	1434	0.4617	0.4444	4	Pre_D1 	2	.	3	3106	9	Same_Ambig_dog1.jpg	(147, 90)	dog1.jpg	Pre	3473640	3469423	Same	Ambig
km06	km06.edf	RIGHT	281.00	228	0.0734	0.1111	1	Pre_D2 	3	.	1	3106	9	Same_Ambig_dog1.jpg	(147, 90)	dog1.jpg	Pre	3473640	3469423	Same	Ambig
km06	km06.edf	RIGHT	289.00	486	0.1756	0.2500	2	Pre_Targ 	1	.	1	2768	8	Same_Ambig_book1.jpg	(147, 90)	book1.jpg	Pre	3487396	3483179	Same	Ambig
km06	km06.edf	RIGHT	280.67	786	0.2840	0.3750	3	Pre_D1 	2	.	2	2768	8	Same_Ambig_book1.jpg	(147, 90)	book1.jpg	Pre	3487396	3483179	Same	Ambig
km06	km06.edf	RIGHT	265.00	1216	0.4393	0.2500	2	Pre_D2 	3	.	2	2768	8	Same_Ambig_book1.jpg	(147, 90)	book1.jpg	Pre	3487396	3483179	Same	Ambig
km06	km06.edf	RIGHT	453.00	298	0.0875	0.0909	1	Pre_Targ 	1	.	1	3406	11	Same_Control_toothbrush1.jpg	(753, 90)	toothbrush1.jpg	Pre	3504578	3500361	Same	Control
km06	km06.edf	RIGHT	474.60	970	0.2848	0.4545	5	Pre_D1 	2	.	2	3406	11	Same_Control_toothbrush1.jpg	(753, 90)	toothbrush1.jpg	Pre	3504578	3500361	Same	Control
km06	km06.edf	RIGHT	449.33	1672	0.4909	0.2727	3	Pre_D2 	3	.	3	3406	11	Same_Control_toothbrush1.jpg	(753, 90)	toothbrush1.jpg	Pre	3504578	3500361	Same	Control
km06	km06.edf	RIGHT	299.75	1596	0.4156	0.3636	4	Pre_Targ 	1	.	3	3840	11	Same_Control_flower1.jpg	(753, 90)	flower1.jpg	Pre	3521813	3517596	Same	Control
km06	km06.edf	RIGHT	298.67	1172	0.3052	0.2727	3	Pre_D1 	2	.	3	3840	11	Same_Control_flower1.jpg	(753, 90)	flower1.jpg	Pre	3521813	3517596	Same	Control
km06	km06.edf	RIGHT	331.00	644	0.1677	0.1818	2	Pre_D2 	3	.	2	3840	11	Same_Control_flower1.jpg	(753, 90)	flower1.jpg	Pre	3521813	3517596	Same	Control
km06	km06.edf	RIGHT	303.50	486	0.1588	0.2857	2	Pre_Targ 	1	.	1	3060	7	Same_Ambig_cat1.jpg	(477, 554)	cat1.jpg	Pre	3532703	3528486	Same	Ambig
km06	km06.edf	RIGHT	341.00	1606	0.5248	0.4286	3	Pre_D1 	2	.	2	3060	7	Same_Ambig_cat1.jpg	(477, 554)	cat1.jpg	Pre	3532703	3528486	Same	Ambig
km06	km06.edf	RIGHT	336.00	968	0.3163	0.2857	2	Pre_D2 	3	.	2	3060	7	Same_Ambig_cat1.jpg	(477, 554)	cat1.jpg	Pre	3532703	3528486	Same	Ambig
km06	km06.edf	RIGHT	378.50	1126	0.3408	0.2000	2	Pre_Targ 	1	.	2	3304	10	Same_Ambig_chair1.jpg	(147, 90)	chair1.jpg	Pre	3545673	3541455	Same	Ambig
km06	km06.edf	RIGHT	359.00	700	0.2119	0.2000	2	Pre_D1 	2	.	2	3304	10	Same_Ambig_chair1.jpg	(147, 90)	chair1.jpg	Pre	3545673	3541455	Same	Ambig
