RECORDING_SESSION_LABEL	CURRENT_FIX_INDEX	CURRENT_FIX_INTEREST_AREAS	CURRENT_FIX_NEAREST_INTEREST_AREA	CURRENT_FIX_NEAREST_INTEREST_AREA_LABEL	CURRENT_FIX_NEAREST_INTEREST_AREA_DISTANCE	CURRENT_FIX_DURATION	CURRENT_FIX_END	CURRENT_FIX_LABEL	IP_LABEL	IP_END_TIME	IP_START_TIME	CURRENT_FIX_START	cond	targname	trialnum	type	TRIAL_START_TIME
b15	10	[ 2]	2	Pre_D1 	2.96	262	2378	Fixation: 2118ms	Pre	7332449	7328978	2118	Filler	bike_pump.jpg	Filler	Filler	7328921
b15	11	[ 3]	3	Pre_D2 	2.12	660	3076	Fixation: 2418ms	Pre	7332449	7328978	2418	Filler	bike_pump.jpg	Filler	Filler	7328921
b15	12	[ 2]	2	Pre_D1 	4.95	276	3388	Fixation: 3114ms	Pre	7332449	7328978	3114	Filler	bike_pump.jpg	Filler	Filler	7328921
b15	13	[ 3]	3	Pre_D2 	1.99	310	3730	Fixation: 3422ms	Pre	7332449	7328978	3422	Filler	bike_pump.jpg	Filler	Filler	7328921
b15	1	[ ]	3	Pre_D2 	5.89	104	106	Fixation: 4ms	Pre	7341607	7338137	4	Filler	bow1.jpg	Filler	Filler	7338081
b15	2	[ ]	1	Pre_Targ 	8.10	280	400	Fixation: 122ms	Pre	7341607	7338137	122	Filler	bow1.jpg	Filler	Filler	7338081
b15	3	[ 3]	3	Pre_D2 	3.11	116	542	Fixation: 428ms	Pre	7341607	7338137	428	Filler	bow1.jpg	Filler	Filler	7338081
b15	4	[ ]	2	Pre_D1 	7.32	136	706	Fixation: 572ms	Pre	7341607	7338137	572	Filler	bow1.jpg	Filler	Filler	7338081
b15	5	[ 2]	2	Pre_D1 	2.29	420	1160	Fixation: 742ms	Pre	7341607	7338137	742	Filler	bow1.jpg	Filler	Filler	7338081
b15	6	[ 3]	3	Pre_D2 	0.19	302	1506	Fixation: 1206ms	Pre	7341607	7338137	1206	Filler	bow1.jpg	Filler	Filler	7338081
b15	7	[ 3]	3	Pre_D2 	3.08	288	1818	Fixation: 1532ms	Pre	7341607	7338137	1532	Filler	bow1.jpg	Filler	Filler	7338081
b15	8	[ ]	1	Pre_Targ 	6.21	422	2272	Fixation: 1852ms	Pre	7341607	7338137	1852	Filler	bow1.jpg	Filler	Filler	7338081
b15	9	[ 3]	3	Pre_D2 	3.11	912	3216	Fixation: 2306ms	Pre	7341607	7338137	2306	Filler	bow1.jpg	Filler	Filler	7338081
b15	10	[ ]	3	Pre_D2 	5.51	276	3508	Fixation: 3234ms	Pre	7341607	7338137	3234	Filler	bow1.jpg	Filler	Filler	7338081
b15	1	[ ]	2	Pre_D1 	6.15	132	134	Fixation: 4ms	Pre	7351964	7348493	4	Ambig	dog1.jpg	Same_Ambig_dog1.jpg	Same	7348443
b15	2	[ ]	3	Pre_D2 	7.38	162	314	Fixation: 154ms	Pre	7351964	7348493	154	Ambig	dog1.jpg	Same_Ambig_dog1.jpg	Same	7348443
b15	3	[ 3]	3	Pre_D2 	4.11	134	478	Fixation: 346ms	Pre	7351964	7348493	346	Ambig	dog1.jpg	Same_Ambig_dog1.jpg	Same	7348443
b15	4	[ 1]	1	Pre_Targ 	2.58	222	746	Fixation: 526ms	Pre	7351964	7348493	526	Ambig	dog1.jpg	Same_Ambig_dog1.jpg	Same	7348443
b15	5	[ 1]	1	Pre_Targ 	1.04	178	940	Fixation: 764ms	Pre	7351964	7348493	764	Ambig	dog1.jpg	Same_Ambig_dog1.jpg	Same	7348443
b15	6	[ 2]	2	Pre_D1 	2.44	586	1568	Fixation: 984ms	Pre	7351964	7348493	984	Ambig	dog1.jpg	Same_Ambig_dog1.jpg	Same	7348443
b15	7	[ 2]	2	Pre_D1 	1.85	202	1796	Fixation: 1596ms	Pre	7351964	7348493	1596	Ambig	dog1.jpg	Same_Ambig_dog1.jpg	Same	7348443
b15	8	[ 3]	3	Pre_D2 	2.47	368	2212	Fixation: 1846ms	Pre	7351964	7348493	1846	Ambig	dog1.jpg	Same_Ambig_dog1.jpg	Same	7348443
b15	9	[ 1]	1	Pre_Targ 	0.71	248	2510	Fixation: 2264ms	Pre	7351964	7348493	2264	Ambig	dog1.jpg	Same_Ambig_dog1.jpg	Same	7348443
b15	10	[ 1]	1	Pre_Targ 	0.82	366	2892	Fixation: 2528ms	Pre	7351964	7348493	2528	Ambig	dog1.jpg	Same_Ambig_dog1.jpg	Same	7348443
b15	11	[ 2]	2	Pre_D1 	3.24	218	3152	Fixation: 2936ms	Pre	7351964	7348493	2936	Ambig	dog1.jpg	Same_Ambig_dog1.jpg	Same	7348443
b15	12	[ 3]	3	Pre_D2 	4.02	214	3404	Fixation: 3192ms	Pre	7351964	7348493	3192	Ambig	dog1.jpg	Same_Ambig_dog1.jpg	Same	7348443
b15	13	[ 3]	3	Pre_D2 	2.79	304	3720	Fixation: 3418ms	Pre	7351964	7348493	3418	Ambig	dog1.jpg	Same_Ambig_dog1.jpg	Same	7348443
b15	1	[ ]	2	Pre_D1 	7.06	220	222	Fixation: 4ms	Pre	7360548	7357077	4	Filler	mussel1.jpg	Filler	Filler	7357019
b15	2	[ 2]	2	Pre_D1 	3.48	128	376	Fixation: 250ms	Pre	7360548	7357077	250	Filler	mussel1.jpg	Filler	Filler	7357019
b15	3	[ 1]	1	Pre_Targ 	2.07	178	598	Fixation: 422ms	Pre	7360548	7357077	422	Filler	mussel1.jpg	Filler	Filler	7357019
b15	4	[ 1]	1	Pre_Targ 	0.92	392	1004	Fixation: 614ms	Pre	7360548	7357077	614	Filler	mussel1.jpg	Filler	Filler	7357019
b15	5	[ 1]	1	Pre_Targ 	0.48	270	1292	Fixation: 1024ms	Pre	7360548	7357077	1024	Filler	mussel1.jpg	Filler	Filler	7357019
b15	6	[ 3]	3	Pre_D2 	2.15	298	1636	Fixation: 1340ms	Pre	7360548	7357077	1340	Filler	mussel1.jpg	Filler	Filler	7357019
b15	7	[ ]	3	Pre_D2 	6.48	106	1770	Fixation: 1666ms	Pre	7360548	7357077	1666	Filler	mussel1.jpg	Filler	Filler	7357019
b15	8	[ 2]	2	Pre_D1 	1.80	170	1976	Fixation: 1808ms	Pre	7360548	7357077	1808	Filler	mussel1.jpg	Filler	Filler	7357019
b15	9	[ 2]	2	Pre_D1 	1.29	294	2286	Fixation: 1994ms	Pre	7360548	7357077	1994	Filler	mussel1.jpg	Filler	Filler	7357019
b15	10	[ 3]	3	Pre_D2 	1.68	274	2604	Fixation: 2332ms	Pre	7360548	7357077	2332	Filler	mussel1.jpg	Filler	Filler	7357019
b15	11	[ ]	1	Pre_Targ 	5.80	118	2758	Fixation: 2642ms	Pre	7360548	7357077	2642	Filler	mussel1.jpg	Filler	Filler	7357019
b15	12	[ 1]	1	Pre_Targ 	1.81	322	3104	Fixation: 2784ms	Pre	7360548	7357077	2784	Filler	mussel1.jpg	Filler	Filler	7357019
b15	13	[ 1]	1	Pre_Targ 	0.77	426	3540	Fixation: 3116ms	Pre	7360548	7357077	3116	Filler	mussel1.jpg	Filler	Filler	7357019
b15	1	[ ]	3	Pre_D2 	7.72	284	294	Fixation: 12ms	Pre	7369399	7365928	12	Control	flower1.jpg	Same_Control_flower1.jpg	Same	7365873
b15	2	[ ]	3	Pre_D2 	5.50	138	450	Fixation: 314ms	Pre	7369399	7365928	314	Control	flower1.jpg	Same_Control_flower1.jpg	Same	7365873
b15	3	[ 1]	1	Pre_Targ 	2.98	166	654	Fixation: 490ms	Pre	7369399	7365928	490	Control	flower1.jpg	Same_Control_flower1.jpg	Same	7365873
b15	4	[ 2]	2	Pre_D1 	0.44	242	936	Fixation: 696ms	Pre	7369399	7365928	696	Control	flower1.jpg	Same_Control_flower1.jpg	Same	7365873
b15	5	[ ]	3	Pre_D2 	6.56	98	1078	Fixation: 982ms	Pre	7369399	7365928	982	Control	flower1.jpg	Same_Control_flower1.jpg	Same	7365873
b15	6	[ 3]	3	Pre_D2 	3.14	370	1478	Fixation: 1110ms	Pre	7369399	7365928	1110	Control	flower1.jpg	Same_Control_flower1.jpg	Same	7365873
b15	7	[ 1]	1	Pre_Targ 	0.78	186	1714	Fixation: 1530ms	Pre	7369399	7365928	1530	Control	flower1.jpg	Same_Control_flower1.jpg	Same	7365873
b15	8	[ 1]	1	Pre_Targ 	1.09	286	2014	Fixation: 1730ms	Pre	7369399	7365928	1730	Control	flower1.jpg	Same_Control_flower1.jpg	Same	7365873
b15	9	[ 3]	3	Pre_D2 	4.27	390	2454	Fixation: 2066ms	Pre	7369399	7365928	2066	Control	flower1.jpg	Same_Control_flower1.jpg	Same	7365873
b15	10	[ 1]	1	Pre_Targ 	3.11	246	2740	Fixation: 2496ms	Pre	7369399	7365928	2496	Control	flower1.jpg	Same_Control_flower1.jpg	Same	7365873
b15	11	[ 1]	1	Pre_Targ 	1.22	428	3186	Fixation: 2760ms	Pre	7369399	7365928	2760	Control	flower1.jpg	Same_Control_flower1.jpg	Same	7365873
b15	12	[ 2]	2	Pre_D1 	1.22	178	3406	Fixation: 3230ms	Pre	7369399	7365928	3230	Control	flower1.jpg	Same_Control_flower1.jpg	Same	7365873
b15	13	[ ]	3	Pre_D2 	5.39	262	3706	Fixation: 3446ms	Pre	7369399	7365928	3446	Control	flower1.jpg	Same_Control_flower1.jpg	Same	7365873
b15	1	[ ]	3	Pre_D2 	6.77	208	216	Fixation: 10ms	Pre	7377996	7374525	10	Filler	bat1.jpg	Filler	Filler	7374477
b15	2	[ ]	2	Pre_D1 	6.70	144	380	Fixation: 238ms	Pre	7377996	7374525	238	Filler	bat1.jpg	Filler	Filler	7374477
b15	3	[ 2]	2	Pre_D1 	2.24	204	618	Fixation: 416ms	Pre	7377996	7374525	416	Filler	bat1.jpg	Filler	Filler	7374477
b15	4	[ 3]	3	Pre_D2 	1.66	166	824	Fixation: 660ms	Pre	7377996	7374525	660	Filler	bat1.jpg	Filler	Filler	7374477
b15	5	[ 1]	1	Pre_Targ 	2.49	306	1170	Fixation: 866ms	Pre	7377996	7374525	866	Filler	bat1.jpg	Filler	Filler	7374477
b15	6	[ 1]	1	Pre_Targ 	3.80	126	1310	Fixation: 1186ms	Pre	7377996	7374525	1186	Filler	bat1.jpg	Filler	Filler	7374477
b15	7	[ 1]	1	Pre_Targ 	1.17	182	1514	Fixation: 1334ms	Pre	7377996	7374525	1334	Filler	bat1.jpg	Filler	Filler	7374477
b15	8	[ 2]	2	Pre_D1 	2.16	280	1840	Fixation: 1562ms	Pre	7377996	7374525	1562	Filler	bat1.jpg	Filler	Filler	7374477
b15	9	[ 3]	3	Pre_D2 	1.17	566	2512	Fixation: 1948ms	Pre	7377996	7374525	1948	Filler	bat1.jpg	Filler	Filler	7374477
b15	10	[ 2]	2	Pre_D1 	2.26	126	2684	Fixation: 2560ms	Pre	7377996	7374525	2560	Filler	bat1.jpg	Filler	Filler	7374477
b15	11	[ 2]	2	Pre_D1 	1.53	500	3202	Fixation: 2704ms	Pre	7377996	7374525	2704	Filler	bat1.jpg	Filler	Filler	7374477
b15	12	[ 2]	2	Pre_D1 	0.46	478	3694	Fixation: 3218ms	Pre	7377996	7374525	3218	Filler	bat1.jpg	Filler	Filler	7374477
b15	1	[ ]	2	Pre_D1 	7.60	210	212	Fixation: 4ms	Pre	7386567	7383097	4	Filler	canopy.jpg	Filler	Filler	7383049
b15	2	[ 2]	2	Pre_D1 	1.76	138	386	Fixation: 250ms	Pre	7386567	7383097	250	Filler	canopy.jpg	Filler	Filler	7383049
b15	3	[ 1]	1	Pre_Targ 	1.34	636	1072	Fixation: 438ms	Pre	7386567	7383097	438	Filler	canopy.jpg	Filler	Filler	7383049
b15	4	[ 3]	3	Pre_D2 	1.37	188	1304	Fixation: 1118ms	Pre	7386567	7383097	1118	Filler	canopy.jpg	Filler	Filler	7383049
b15	5	[ 1]	1	Pre_Targ 	3.59	178	1522	Fixation: 1346ms	Pre	7386567	7383097	1346	Filler	canopy.jpg	Filler	Filler	7383049
b15	6	[ 1]	1	Pre_Targ 	1.96	680	2220	Fixation: 1542ms	Pre	7386567	7383097	1542	Filler	canopy.jpg	Filler	Filler	7383049
b15	7	[ 1]	1	Pre_Targ 	4.51	182	2424	Fixation: 2244ms	Pre	7386567	7383097	2244	Filler	canopy.jpg	Filler	Filler	7383049
b15	8	[ 3]	3	Pre_D2 	3.84	90	2546	Fixation: 2458ms	Pre	7386567	7383097	2458	Filler	canopy.jpg	Filler	Filler	7383049
b15	9	[ 2]	2	Pre_D1 	1.70	560	3148	Fixation: 2590ms	Pre	7386567	7383097	2590	Filler	canopy.jpg	Filler	Filler	7383049
b15	10	[ ]	3	Pre_D2 	6.29	248	3478	Fixation: 3232ms	Pre	7386567	7383097	3232	Filler	canopy.jpg	Filler	Filler	7383049
b15	11	[ 3]	3	Pre_D2 	2.91	174	3676	Fixation: 3504ms	Pre	7386567	7383097	3504	Filler	canopy.jpg	Filler	Filler	7383049
b15	1	[ ]	2	Pre_D1 	6.30	68	70	Fixation: 4ms	Pre	7395058	7391587	4	Ambig	bus1.jpg	Same_Ambig_bus1.jpg	Same	7391537
b15	2	[ ]	2	Pre_D1 	5.59	166	286	Fixation: 122ms	Pre	7395058	7391587	122	Ambig	bus1.jpg	Same_Ambig_bus1.jpg	Same	7391537
b15	3	[ 2]	2	Pre_D1 	1.90	150	462	Fixation: 314ms	Pre	7395058	7391587	314	Ambig	bus1.jpg	Same_Ambig_bus1.jpg	Same	7391537
b15	4	[ 1]	1	Pre_Targ 	0.06	204	710	Fixation: 508ms	Pre	7395058	7391587	508	Ambig	bus1.jpg	Same_Ambig_bus1.jpg	Same	7391537
b15	5	[ ]	3	Pre_D2 	5.33	156	982	Fixation: 828ms	Pre	7395058	7391587	828	Ambig	bus1.jpg	Same_Ambig_bus1.jpg	Same	7391537
b15	6	[ 3]	3	Pre_D2 	2.09	372	1376	Fixation: 1006ms	Pre	7395058	7391587	1006	Ambig	bus1.jpg	Same_Ambig_bus1.jpg	Same	7391537
b15	7	[ 1]	1	Pre_Targ 	0.40	314	1732	Fixation: 1420ms	Pre	7395058	7391587	1420	Ambig	bus1.jpg	Same_Ambig_bus1.jpg	Same	7391537
b15	8	[ 1]	1	Pre_Targ 	2.75	232	1986	Fixation: 1756ms	Pre	7395058	7391587	1756	Ambig	bus1.jpg	Same_Ambig_bus1.jpg	Same	7391537
b15	9	[ ]	2	Pre_D1 	7.14	186	2206	Fixation: 2022ms	Pre	7395058	7391587	2022	Ambig	bus1.jpg	Same_Ambig_bus1.jpg	Same	7391537
b15	10	[ 2]	2	Pre_D1 	4.79	268	2498	Fixation: 2232ms	Pre	7395058	7391587	2232	Ambig	bus1.jpg	Same_Ambig_bus1.jpg	Same	7391537
b15	11	[ 1]	1	Pre_Targ 	0.22	234	2774	Fixation: 2542ms	Pre	7395058	7391587	2542	Ambig	bus1.jpg	Same_Ambig_bus1.jpg	Same	7391537
b15	12	[ ]	3	Pre_D2 	8.10	264	3074	Fixation: 2812ms	Pre	7395058	7391587	2812	Ambig	bus1.jpg	Same_Ambig_bus1.jpg	Same	7391537
b15	13	[ 3]	3	Pre_D2 	3.57	214	3318	Fixation: 3106ms	Pre	7395058	7391587	3106	Ambig	bus1.jpg	Same_Ambig_bus1.jpg	Same	7391537
b15	14	[ 3]	3	Pre_D2 	2.47	324	3658	Fixation: 3336ms	Pre	7395058	7391587	3336	Ambig	bus1.jpg	Same_Ambig_bus1.jpg	Same	7391537
b15	1	[ ]	3	Pre_D2 	6.51	140	206	Fixation: 68ms	Pre	7404522	7401051	68	Filler	mouse1.jpg	Filler	Filler	7400997
b15	2	[ 3]	3	Pre_D2 	1.74	216	452	Fixation: 238ms	Pre	7404522	7401051	238	Filler	mouse1.jpg	Filler	Filler	7400997
b15	3	[ 1]	1	Pre_Targ 	0.96	164	664	Fixation: 502ms	Pre	7404522	7401051	502	Filler	mouse1.jpg	Filler	Filler	7400997
b15	4	[ 1]	1	Pre_Targ 	2.37	322	1004	Fixation: 684ms	Pre	7404522	7401051	684	Filler	mouse1.jpg	Filler	Filler	7400997
b15	5	[ 3]	3	Pre_D2 	2.44	144	1196	Fixation: 1054ms	Pre	7404522	7401051	1054	Filler	mouse1.jpg	Filler	Filler	7400997
b15	6	[ 3]	3	Pre_D2 	1.85	224	1430	Fixation: 1208ms	Pre	7404522	7401051	1208	Filler	mouse1.jpg	Filler	Filler	7400997
b15	7	[ 2]	2	Pre_D1 	0.17	252	1734	Fixation: 1484ms	Pre	7404522	7401051	1484	Filler	mouse1.jpg	Filler	Filler	7400997
b15	8	[ 2]	2	Pre_D1 	1.00	98	1844	Fixation: 1748ms	Pre	7404522	7401051	1748	Filler	mouse1.jpg	Filler	Filler	7400997
b15	9	[ 1]	1	Pre_Targ 	1.74	232	2124	Fixation: 1894ms	Pre	7404522	7401051	1894	Filler	mouse1.jpg	Filler	Filler	7400997
b15	10	[ 1]	1	Pre_Targ 	2.53	270	2406	Fixation: 2138ms	Pre	7404522	7401051	2138	Filler	mouse1.jpg	Filler	Filler	7400997
b15	11	[ 2]	2	Pre_D1 	1.90	544	3030	Fixation: 2488ms	Pre	7404522	7401051	2488	Filler	mouse1.jpg	Filler	Filler	7400997
b15	12	[ ]	2	Pre_D1 	6.74	406	3468	Fixation: 3064ms	Pre	7404522	7401051	3064	Filler	mouse1.jpg	Filler	Filler	7400997
b15	13	[ ]	3	Pre_D2 	7.68	214	3706	Fixation: 3494ms	Pre	7404522	7401051	3494	Filler	mouse1.jpg	Filler	Filler	7400997
b15	1	[ ]	3	Pre_D2 	6.38	248	276	Fixation: 30ms	Pre	7413373	7409902	30	Control	toothbrush1.jpg	Same_Control_toothbrush1.jpg	Same	7409851
b15	2	[ 2]	2	Pre_D1 	4.04	148	456	Fixation: 310ms	Pre	7413373	7409902	310	Control	toothbrush1.jpg	Same_Control_toothbrush1.jpg	Same	7409851
b15	3	[ 2]	2	Pre_D1 	1.70	466	942	Fixation: 478ms	Pre	7413373	7409902	478	Control	toothbrush1.jpg	Same_Control_toothbrush1.jpg	Same	7409851
b15	4	[ 2]	2	Pre_D1 	0.33	156	1114	Fixation: 960ms	Pre	7413373	7409902	960	Control	toothbrush1.jpg	Same_Control_toothbrush1.jpg	Same	7409851
b15	5	[ 3]	3	Pre_D2 	1.47	348	1510	Fixation: 1164ms	Pre	7413373	7409902	1164	Control	toothbrush1.jpg	Same_Control_toothbrush1.jpg	Same	7409851
b15	6	[ 1]	1	Pre_Targ 	1.02	284	1840	Fixation: 1558ms	Pre	7413373	7409902	1558	Control	toothbrush1.jpg	Same_Control_toothbrush1.jpg	Same	7409851
b15	7	[ 2]	2	Pre_D1 	2.12	234	2126	Fixation: 1894ms	Pre	7413373	7409902	1894	Control	toothbrush1.jpg	Same_Control_toothbrush1.jpg	Same	7409851
b15	8	[ 2]	2	Pre_D1 	1.12	482	2626	Fixation: 2146ms	Pre	7413373	7409902	2146	Control	toothbrush1.jpg	Same_Control_toothbrush1.jpg	Same	7409851
b15	9	[ 3]	3	Pre_D2 	1.29	354	3024	Fixation: 2672ms	Pre	7413373	7409902	2672	Control	toothbrush1.jpg	Same_Control_toothbrush1.jpg	Same	7409851
b15	10	[ 3]	3	Pre_D2 	1.49	214	3250	Fixation: 3038ms	Pre	7413373	7409902	3038	Control	toothbrush1.jpg	Same_Control_toothbrush1.jpg	Same	7409851
b15	11	[ ]	3	Pre_D2 	5.45	180	3458	Fixation: 3280ms	Pre	7413373	7409902	3280	Control	toothbrush1.jpg	Same_Control_toothbrush1.jpg	Same	7409851
b15	12	[ 2]	2	Pre_D1 	2.91	244	3736	Fixation: 3494ms	Pre	7413373	7409902	3494	Control	toothbrush1.jpg	Same_Control_toothbrush1.jpg	Same	7409851
b15	1	[ 2]	2	Pre_D1 	4.63	202	244	Fixation: 44ms	Pre	7422036	7418566	44	Filler	sale1.jpg	Filler	Filler	7418507
b15	2	[ 2]	2	Pre_D1 	1.03	144	414	Fixation: 272ms	Pre	7422036	7418566	272	Filler	sale1.jpg	Filler	Filler	7418507
b15	3	[ 1]	1	Pre_Targ 	0.88	254	720	Fixation: 468ms	Pre	7422036	7418566	468	Filler	sale1.jpg	Filler	Filler	7418507
b15	4	[ 1]	1	Pre_Targ 	0.32	506	1238	Fixation: 734ms	Pre	7422036	7418566	734	Filler	sale1.jpg	Filler	Filler	7418507
b15	5	[ 3]	3	Pre_D2 	0.36	470	1764	Fixation: 1296ms	Pre	7422036	7418566	1296	Filler	sale1.jpg	Filler	Filler	7418507
b15	6	[ 2]	2	Pre_D1 	0.37	658	2468	Fixation: 1812ms	Pre	7422036	7418566	1812	Filler	sale1.jpg	Filler	Filler	7418507
b15	7	[ ]	3	Pre_D2 	4.38	246	2760	Fixation: 2516ms	Pre	7422036	7418566	2516	Filler	sale1.jpg	Filler	Filler	7418507
b15	8	[ 1]	1	Pre_Targ 	2.60	196	2998	Fixation: 2804ms	Pre	7422036	7418566	2804	Filler	sale1.jpg	Filler	Filler	7418507
b15	9	[ 1]	1	Pre_Targ 	0.53	292	3308	Fixation: 3018ms	Pre	7422036	7418566	3018	Filler	sale1.jpg	Filler	Filler	7418507
b15	10	[ 3]	3	Pre_D2 	0.73	448	3804	Fixation: 3358ms	Pre	7422036	7418566	3358	Filler	sale1.jpg	Filler	Filler	7418507
b15	1	[ ]	1	Pre_Targ 	7.04	232	234	Fixation: 4ms	Pre	7431754	7428284	4	Control	tree1.jpg	Same_Control_tree1.jpg	Same	7428223
b15	2	[ 1]	1	Pre_Targ 	1.71	208	476	Fixation: 270ms	Pre	7431754	7428284	270	Control	tree1.jpg	Same_Control_tree1.jpg	Same	7428223
b15	3	[ 2]	2	Pre_D1 	3.30	168	696	Fixation: 530ms	Pre	7431754	7428284	530	Control	tree1.jpg	Same_Control_tree1.jpg	Same	7428223
b15	4	[ 2]	2	Pre_D1 	0.79	266	984	Fixation: 720ms	Pre	7431754	7428284	720	Control	tree1.jpg	Same_Control_tree1.jpg	Same	7428223
b15	5	[ 3]	3	Pre_D2 	3.82	156	1182	Fixation: 1028ms	Pre	7431754	7428284	1028	Control	tree1.jpg	Same_Control_tree1.jpg	Same	7428223
b15	6	[ 3]	3	Pre_D2 	3.47	226	1422	Fixation: 1198ms	Pre	7431754	7428284	1198	Control	tree1.jpg	Same_Control_tree1.jpg	Same	7428223
b15	7	[ 2]	2	Pre_D1 	1.65	110	1580	Fixation: 1472ms	Pre	7431754	7428284	1472	Control	tree1.jpg	Same_Control_tree1.jpg	Same	7428223
b15	8	[ 2]	2	Pre_D1 	1.09	674	2274	Fixation: 1602ms	Pre	7431754	7428284	1602	Control	tree1.jpg	Same_Control_tree1.jpg	Same	7428223
b15	9	[ 2]	2	Pre_D1 	0.84	258	2544	Fixation: 2288ms	Pre	7431754	7428284	2288	Control	tree1.jpg	Same_Control_tree1.jpg	Same	7428223
b15	10	[ 3]	3	Pre_D2 	1.53	264	2856	Fixation: 2594ms	Pre	7431754	7428284	2594	Control	tree1.jpg	Same_Control_tree1.jpg	Same	7428223
b15	11	[ 1]	1	Pre_Targ 	1.74	744	3718	Fixation: 2976ms	Pre	7431754	7428284	2976	Control	tree1.jpg	Same_Control_tree1.jpg	Same	7428223
b15	1	[ ]	3	Pre_D2 	7.08	92	100	Fixation: 10ms	Pre	7440191	7436721	10	Filler	sponge1.jpg	Filler	Filler	7436661
b15	2	[ 3]	3	Pre_D2 	3.80	120	242	Fixation: 124ms	Pre	7440191	7436721	124	Filler	sponge1.jpg	Filler	Filler	7436661
b15	3	[ 3]	3	Pre_D2 	1.42	182	444	Fixation: 264ms	Pre	7440191	7436721	264	Filler	sponge1.jpg	Filler	Filler	7436661
b15	4	[ 3]	3	Pre_D2 	0.51	126	586	Fixation: 462ms	Pre	7440191	7436721	462	Filler	sponge1.jpg	Filler	Filler	7436661
b15	5	[ 2]	2	Pre_D1 	1.09	408	1040	Fixation: 634ms	Pre	7440191	7436721	634	Filler	sponge1.jpg	Filler	Filler	7436661
