RECORDING_SESSION_LABEL	DATA_FILE	EYE_USED	IA_AVERAGE_FIX_PUPIL_SIZE	IA_DWELL_TIME	IA_DWELL_TIME_%	IA_FIXATION_%	IA_FIXATION_COUNT	IA_LABEL	IA_ID	IA_GROUP	IA_RUN_COUNT	TRIAL_DWELL_TIME	TRIAL_FIXATION_COUNT	trialnum	TargetLoc	targname	IP_LABEL	IP_END_TIME	IP_START_TIME	type	cond
b15	b15.edf	RIGHT	229.83	1730	0.5152	0.5000	6	Pre_D1 	2	.	3	3358	12	Same_Control_toothbrush1.jpg	(147, 90)	toothbrush1.jpg	Pre	7413373	7409902	Same	Control
b15	b15.edf	RIGHT	276.33	916	0.2728	0.2500	3	Pre_D2 	3	.	2	3358	12	Same_Control_toothbrush1.jpg	(147, 90)	toothbrush1.jpg	Pre	7413373	7409902	Same	Control
b15	b15.edf	RIGHT	272.50	1248	0.3653	0.4000	4	Pre_Targ 	1	.	2	3416	10	Filler	(753, 90)	sale1.jpg	Pre	7422036	7418566	Filler	Filler
b15	b15.edf	RIGHT	292.33	1004	0.2939	0.3000	3	Pre_D1 	2	.	2	3416	10	Filler	(753, 90)	sale1.jpg	Pre	7422036	7418566	Filler	Filler
b15	b15.edf	RIGHT	294.00	918	0.2687	0.2000	2	Pre_D2 	3	.	2	3416	10	Filler	(753, 90)	sale1.jpg	Pre	7422036	7418566	Filler	Filler
b15	b15.edf	RIGHT	262.00	952	0.2880	0.1818	2	Pre_Targ 	1	.	2	3306	11	Same_Control_tree1.jpg	(147, 90)	tree1.jpg	Pre	7431754	7428284	Same	Control
b15	b15.edf	RIGHT	243.00	1476	0.4465	0.4545	5	Pre_D1 	2	.	2	3306	11	Same_Control_tree1.jpg	(147, 90)	tree1.jpg	Pre	7431754	7428284	Same	Control
b15	b15.edf	RIGHT	248.67	646	0.1954	0.2727	3	Pre_D2 	3	.	2	3306	11	Same_Control_tree1.jpg	(147, 90)	tree1.jpg	Pre	7431754	7428284	Same	Control
b15	b15.edf	RIGHT	229.50	870	0.2702	0.1818	2	Pre_Targ 	1	.	1	3220	11	Filler	(753, 90)	sponge1.jpg	Pre	7440191	7436721	Filler	Filler
b15	b15.edf	RIGHT	286.25	1316	0.4087	0.3636	4	Pre_D1 	2	.	3	3220	11	Filler	(753, 90)	sponge1.jpg	Pre	7440191	7436721	Filler	Filler
b15	b15.edf	RIGHT	252.00	428	0.1329	0.2727	3	Pre_D2 	3	.	1	3220	11	Filler	(753, 90)	sponge1.jpg	Pre	7440191	7436721	Filler	Filler
b15	b15.edf	RIGHT	242.80	1476	0.4808	0.4167	5	Pre_Targ 	1	.	2	3070	12	Same_Control_fish1.jpg	(753, 90)	fish1.jpg	Pre	7448589	7445118	Same	Control
b15	b15.edf	RIGHT	276.50	552	0.1798	0.1667	2	Pre_D1 	2	.	2	3070	12	Same_Control_fish1.jpg	(753, 90)	fish1.jpg	Pre	7448589	7445118	Same	Control
b15	b15.edf	RIGHT	269.00	928	0.3023	0.3333	4	Pre_D2 	3	.	2	3070	12	Same_Control_fish1.jpg	(753, 90)	fish1.jpg	Pre	7448589	7445118	Same	Control
b15	b15.edf	RIGHT	252.50	1074	0.3346	0.2000	2	Pre_Targ 	1	.	1	3210	10	Filler	(147, 90)	flour1.jpg	Pre	7457320	7453850	Filler	Filler
b15	b15.edf	RIGHT	238.33	872	0.2717	0.3000	3	Pre_D1 	2	.	1	3210	10	Filler	(147, 90)	flour1.jpg	Pre	7457320	7453850	Filler	Filler
b15	b15.edf	RIGHT	222.33	1054	0.3283	0.3000	3	Pre_D2 	3	.	2	3210	10	Filler	(147, 90)	flour1.jpg	Pre	7457320	7453850	Filler	Filler
b15	b15.edf	RIGHT	204.00	1102	0.3196	0.2500	2	Pre_Targ 	1	.	1	3448	8	Filler	(753, 90)	lock1.jpg	Pre	7466331	7462860	Filler	Filler
b15	b15.edf	RIGHT	245.00	1180	0.3422	0.2500	2	Pre_D1 	2	.	2	3448	8	Filler	(753, 90)	lock1.jpg	Pre	7466331	7462860	Filler	Filler
b15	b15.edf	RIGHT	247.50	922	0.2674	0.2500	2	Pre_D2 	3	.	2	3448	8	Filler	(753, 90)	lock1.jpg	Pre	7466331	7462860	Filler	Filler
b15	b15.edf	RIGHT	238.00	584	0.1798	0.1538	2	Pre_Targ 	1	.	2	3248	13	Same_Ambig_chair1.jpg	(477, 554)	chair1.jpg	Pre	7475915	7472444	Same	Ambig
b15	b15.edf	RIGHT	216.50	878	0.2703	0.3077	4	Pre_D1 	2	.	3	3248	13	Same_Ambig_chair1.jpg	(477, 554)	chair1.jpg	Pre	7475915	7472444	Same	Ambig
b15	b15.edf	RIGHT	231.00	556	0.1712	0.1538	2	Pre_D2 	3	.	2	3248	13	Same_Ambig_chair1.jpg	(477, 554)	chair1.jpg	Pre	7475915	7472444	Same	Ambig
b15	b15.edf	RIGHT	271.67	736	0.2162	0.2500	3	Pre_Targ 	1	.	2	3404	12	Same_Control_penguin1.jpg	(753, 90)	penguin1.jpg	Pre	7485218	7481748	Same	Control
b15	b15.edf	RIGHT	276.50	2240	0.6580	0.5000	6	Pre_D1 	2	.	2	3404	12	Same_Control_penguin1.jpg	(753, 90)	penguin1.jpg	Pre	7485218	7481748	Same	Control
b15	b15.edf	RIGHT	258.00	204	0.0599	0.0833	1	Pre_D2 	3	.	1	3404	12	Same_Control_penguin1.jpg	(753, 90)	penguin1.jpg	Pre	7485218	7481748	Same	Control
b15	b15.edf	RIGHT	263.33	1100	0.3216	0.2727	3	Pre_Targ 	1	.	2	3420	11	Filler	(147, 90)	diamond1.jpg	Pre	7494336	7490866	Filler	Filler
b15	b15.edf	RIGHT	219.75	1014	0.2965	0.3636	4	Pre_D1 	2	.	2	3420	11	Filler	(147, 90)	diamond1.jpg	Pre	7494336	7490866	Filler	Filler
b15	b15.edf	RIGHT	239.00	1120	0.3275	0.2727	3	Pre_D2 	3	.	1	3420	11	Filler	(147, 90)	diamond1.jpg	Pre	7494336	7490866	Filler	Filler
b15	b15.edf	RIGHT	304.00	824	0.2479	0.2500	3	Pre_Targ 	1	.	3	3324	12	Same_Ambig_bird1.jpg	(477, 554)	bird1.jpg	Pre	7504293	7500822	Same	Ambig
