RECORDING_SESSION_LABEL	EYE_USED	IA_AVERAGE_FIX_PUPIL_SIZE	IA_DWELL_TIME	IA_DWELL_TIME_%	IA_FIXATION_%	IA_FIXATION_COUNT	IA_LABEL	IA_ID	IA_GROUP	IA_RUN_COUNT	TRIAL_DWELL_TIME	TRIAL_FIXATION_COUNT	trialnum	TargetLoc	targname	IP_LABEL	IP_END_TIME	IP_START_TIME	type	cond
KidSubjExpt2-36	RIGHT	323.6	3846	0.9933	0.8333	5	Pre_D1 	2	.	2	3872	6	Same_Ambig_tree2.jpg	"(753, 90)"	tree2.jpg	Target	4620339	4617855	Same	Ambig
KidSubjExpt2-36	RIGHT	329	26	0.0067	0.1667	1	Pre_D2 	3	.	1	3872	6	Same_Ambig_tree2.jpg	"(753, 90)"	tree2.jpg	Target	4620339	4617855	Same	Ambig
KidSubjExpt2-36	RIGHT	.	0	0	0	0	Pre_Targ 	1	.	0	8308	5	Same_Control_cat2.jpg	"(753, 90)"	cat2.jpg	Target	4631429	4628318	Same	Control
KidSubjExpt2-36	RIGHT	305.25	8140	0.9798	0.8	4	Pre_D1 	2	.	2	8308	5	Same_Control_cat2.jpg	"(753, 90)"	cat2.jpg	Target	4631429	4628318	Same	Control
KidSubjExpt2-36	RIGHT	195	168	0.0202	0.2	1	Pre_D2 	3	.	1	8308	5	Same_Control_cat2.jpg	"(753, 90)"	cat2.jpg	Target	4631429	4628318	Same	Control
KidSubjExpt2-23	RIGHT	.	0	0	0	0	Pre_Targ 	1	.	0	2400	14	Same_Ambig_fish2.jpg	"(147, 90)"	fish2.jpg	Target	15381076	15377713	Same	Ambig
KidSubjExpt2-23	RIGHT	.	0	0	0	0	Pre_D1 	2	.	0	2400	14	Same_Ambig_fish2.jpg	"(147, 90)"	fish2.jpg	Target	15381076	15377713	Same	Ambig
KidSubjExpt2-23	RIGHT	166.07	2400	1	1	14	Pre_D2 	3	.	1	2400	14	Same_Ambig_fish2.jpg	"(147, 90)"	fish2.jpg	Target	15381076	15377713	Same	Ambig
KidSubjExpt2-23	RIGHT	.	0	0	0	0	Pre_Targ 	1	.	0	3260	5	Same_Control_car2.jpg	"(753, 90)"	car2.jpg	Target	15392940	15390136	Same	Control
KidSubjExpt2-23	RIGHT	.	0	0	0	0	Pre_D1 	2	.	0	3260	5	Same_Control_car2.jpg	"(753, 90)"	car2.jpg	Target	15392940	15390136	Same	Control
KidSubjExpt2-23	RIGHT	210.4	3260	1	1	5	Pre_D2 	3	.	1	3260	5	Same_Control_car2.jpg	"(753, 90)"	car2.jpg	Target	15392940	15390136	Same	Control
KidSubjExpt2-23	RIGHT	.	0	.	.	0	Pre_Targ 	1	.	0	0	0	Same_Ambig_spoon2.jpg	"(753, 90)"	spoon2.jpg	Target	15401551	15401279	Same	Ambig
KidSubjExpt2-23	RIGHT	.	0	.	.	0	Pre_D1 	2	.	0	0	0	Same_Ambig_spoon2.jpg	"(753, 90)"	spoon2.jpg	Target	15401551	15401279	Same	Ambig
KidSubjExpt2-23	RIGHT	.	0	.	.	0	Pre_D2 	3	.	0	0	0	Same_Ambig_spoon2.jpg	"(753, 90)"	spoon2.jpg	Target	15401551	15401279	Same	Ambig
KidSubjExpt2-23	RIGHT	.	0	.	.	0	Pre_Targ 	1	.	0	0	0	Same_Control_cat2.jpg	"(477, 554)"	cat2.jpg	Target	15409869	15409837	Same	Control
KidSubjExpt2-23	RIGHT	.	0	.	.	0	Pre_D1 	2	.	0	0	0	Same_Control_cat2.jpg	"(477, 554)"	cat2.jpg	Target	15409869	15409837	Same	Control
KidSubjExpt2-23	RIGHT	.	0	.	.	0	Pre_D2 	3	.	0	0	0	Same_Control_cat2.jpg	"(477, 554)"	cat2.jpg	Target	15409869	15409837	Same	Control
KidSubjExpt2-23	RIGHT	.	0	.	.	0	Pre_Targ 	1	.	0	0	0	Same_Ambig_shoe2.jpg	"(477, 554)"	shoe2.jpg	Target	15424558	15419207	Same	Ambig
KidSubjExpt2-23	RIGHT	.	0	.	.	0	Pre_D1 	2	.	0	0	0	Same_Ambig_shoe2.jpg	"(477, 554)"	shoe2.jpg	Target	15424558	15419207	Same	Ambig
KidSubjExpt2-23	RIGHT	.	0	.	.	0	Pre_D2 	3	.	0	0	0	Same_Ambig_shoe2.jpg	"(477, 554)"	shoe2.jpg	Target	15424558	15419207	Same	Ambig
KidSubjExpt2-23	RIGHT	245.5	2850	1	1	10	Pre_Targ 	1	.	1	2850	10	Same_Control_bus2.jpg	"(477, 554)"	bus2.jpg	Target	15436621	15433136	Same	Control
KidSubjExpt2-23	RIGHT	.	0	0	0	0	Pre_D1 	2	.	0	2850	10	Same_Control_bus2.jpg	"(477, 554)"	bus2.jpg	Target	15436621	15433136	Same	Control
KidSubjExpt2-23	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	2850	10	Same_Control_bus2.jpg	"(477, 554)"	bus2.jpg	Target	15436621	15433136	Same	Control
KidSubjExpt2-23	RIGHT	.	0	.	.	0	Pre_Targ 	1	.	0	0	0	Same_Control_chair2.jpg	"(477, 554)"	chair2.jpg	Target	15447938	15444800	Same	Control
KidSubjExpt2-23	RIGHT	.	0	.	.	0	Pre_D1 	2	.	0	0	0	Same_Control_chair2.jpg	"(477, 554)"	chair2.jpg	Target	15447938	15444800	Same	Control
KidSubjExpt2-23	RIGHT	.	0	.	.	0	Pre_D2 	3	.	0	0	0	Same_Control_chair2.jpg	"(477, 554)"	chair2.jpg	Target	15447938	15444800	Same	Control
KidSubjExpt2-23	RIGHT	.	0	0	0	0	Pre_Targ 	1	.	0	2796	6	Same_Ambig_tree2.jpg	"(753, 90)"	tree2.jpg	Target	15459308	15456290	Same	Ambig
KidSubjExpt2-23	RIGHT	506.83	2796	1	1	6	Pre_D1 	2	.	1	2796	6	Same_Ambig_tree2.jpg	"(753, 90)"	tree2.jpg	Target	15459308	15456290	Same	Ambig
KidSubjExpt2-23	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	2796	6	Same_Ambig_tree2.jpg	"(753, 90)"	tree2.jpg	Target	15459308	15456290	Same	Ambig
KidSubjExpt2-23	RIGHT	240.5	2984	1	1	8	Pre_Targ 	1	.	1	2984	8	Same_Ambig_flower2.jpg	"(477, 554)"	flower2.jpg	Target	15469518	15467100	Same	Ambig
KidSubjExpt2-23	RIGHT	.	0	0	0	0	Pre_D1 	2	.	0	2984	8	Same_Ambig_flower2.jpg	"(477, 554)"	flower2.jpg	Target	15469518	15467100	Same	Ambig
KidSubjExpt2-23	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	2984	8	Same_Ambig_flower2.jpg	"(477, 554)"	flower2.jpg	Target	15469518	15467100	Same	Ambig
KidSubjExpt2-23	RIGHT	226.2	182	0.0682	0.5556	5	Pre_Targ 	1	.	1	2668	9	Same_Control_book2.jpg	"(147, 90)"	book2.jpg	Target	15482488	15479737	Same	Control
KidSubjExpt2-23	RIGHT	234.75	2486	0.9318	0.4444	4	Pre_D1 	2	.	2	2668	9	Same_Control_book2.jpg	"(147, 90)"	book2.jpg	Target	15482488	15479737	Same	Control
KidSubjExpt2-23	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	2668	9	Same_Control_book2.jpg	"(147, 90)"	book2.jpg	Target	15482488	15479737	Same	Control
KidSubjExpt2-23	RIGHT	217.6	346	0.1316	0.5556	5	Pre_Targ 	1	.	1	2630	9	Same_Control_dog2.jpg	"(147, 90)"	dog2.jpg	Target	15492925	15490427	Same	Control
KidSubjExpt2-23	RIGHT	233.25	2284	0.8684	0.4444	4	Pre_D1 	2	.	1	2630	9	Same_Control_dog2.jpg	"(147, 90)"	dog2.jpg	Target	15492925	15490427	Same	Control
KidSubjExpt2-23	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	2630	9	Same_Control_dog2.jpg	"(147, 90)"	dog2.jpg	Target	15492925	15490427	Same	Control
KidSubjExpt2-23	RIGHT	.	0	0	0	0	Pre_Targ 	1	.	0	5286	12	Same_Ambig_toothbrush2.jpg	"(753, 90)"	toothbrush2.jpg	Target	15505908	15501010	Same	Ambig
KidSubjExpt2-23	RIGHT	306.82	5260	0.9951	0.9167	11	Pre_D1 	2	.	2	5286	12	Same_Ambig_toothbrush2.jpg	"(753, 90)"	toothbrush2.jpg	Target	15505908	15501010	Same	Ambig
KidSubjExpt2-23	RIGHT	299	26	0.0049	0.0833	1	Pre_D2 	3	.	1	5286	12	Same_Ambig_toothbrush2.jpg	"(753, 90)"	toothbrush2.jpg	Target	15505908	15501010	Same	Ambig
KidSubjExpt2-23	RIGHT	248	2022	1	1	7	Pre_Targ 	1	.	1	2022	7	Same_Ambig_leaf2.jpg	"(477, 554)"	leaf2.jpg	Target	15516558	15513687	Same	Ambig
KidSubjExpt2-23	RIGHT	.	0	0	0	0	Pre_D1 	2	.	0	2022	7	Same_Ambig_leaf2.jpg	"(477, 554)"	leaf2.jpg	Target	15516558	15513687	Same	Ambig
KidSubjExpt2-23	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	2022	7	Same_Ambig_leaf2.jpg	"(477, 554)"	leaf2.jpg	Target	15516558	15513687	Same	Ambig
KidSubjExpt2-23	RIGHT	363.6	210	0.0824	0.3846	5	Pre_Targ 	1	.	2	2550	13	Same_Control_bird2.jpg	"(147, 90)"	bird2.jpg	Target	15529301	15526030	Same	Control
KidSubjExpt2-23	RIGHT	685.62	2340	0.9176	0.6154	8	Pre_D1 	2	.	2	2550	13	Same_Control_bird2.jpg	"(147, 90)"	bird2.jpg	Target	15529301	15526030	Same	Control
KidSubjExpt2-23	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	2550	13	Same_Control_bird2.jpg	"(147, 90)"	bird2.jpg	Target	15529301	15526030	Same	Control
KidSubjExpt2-23	RIGHT	293.6	332	0.2128	0.5556	5	Pre_Targ 	1	.	1	1560	9	Same_Ambig_penguin2.jpg	"(147, 90)"	penguin2.jpg	Target	15541630	15539146	Same	Ambig
KidSubjExpt2-23	RIGHT	392.5	1228	0.7872	0.4444	4	Pre_D1 	2	.	1	1560	9	Same_Ambig_penguin2.jpg	"(147, 90)"	penguin2.jpg	Target	15541630	15539146	Same	Ambig
KidSubjExpt2-23	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	1560	9	Same_Ambig_penguin2.jpg	"(147, 90)"	penguin2.jpg	Target	15541630	15539146	Same	Ambig
KidSubjExpt2-23	RIGHT	.	0	0	0	0	Pre_Targ 	1	.	0	2882	7	Same_Control_bike2.jpg	"(753, 90)"	bike2.jpg	Target	15552667	15549584	Same	Control
KidSubjExpt2-23	RIGHT	304	2882	1	1	7	Pre_D1 	2	.	1	2882	7	Same_Control_bike2.jpg	"(753, 90)"	bike2.jpg	Target	15552667	15549584	Same	Control
KidSubjExpt2-23	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	2882	7	Same_Control_bike2.jpg	"(753, 90)"	bike2.jpg	Target	15552667	15549584	Same	Control
KidSubjExpt2-24	RIGHT	317.17	2998	0.8987	0.8571	6	Pre_Targ 	1	.	1	3336	7	Same_Control_car2.jpg	"(477, 554)"	car2.jpg	Target	1688519	1684929	Same	Control
KidSubjExpt2-24	RIGHT	.	0	0	0	0	Pre_D1 	2	.	0	3336	7	Same_Control_car2.jpg	"(477, 554)"	car2.jpg	Target	1688519	1684929	Same	Control
KidSubjExpt2-24	RIGHT	323	338	0.1013	0.1429	1	Pre_D2 	3	.	1	3336	7	Same_Control_car2.jpg	"(477, 554)"	car2.jpg	Target	1688519	1684929	Same	Control
KidSubjExpt2-24	RIGHT	332.5	1334	0.6751	0.8	4	Pre_Targ 	1	.	1	1976	5	Same_Control_book2.jpg	"(753, 90)"	book2.jpg	Target	1699037	1696366	Same	Control
KidSubjExpt2-24	RIGHT	286	642	0.3249	0.2	1	Pre_D1 	2	.	1	1976	5	Same_Control_book2.jpg	"(753, 90)"	book2.jpg	Target	1699037	1696366	Same	Control
KidSubjExpt2-24	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	1976	5	Same_Control_book2.jpg	"(753, 90)"	book2.jpg	Target	1699037	1696366	Same	Control
KidSubjExpt2-24	RIGHT	330.43	2196	0.8805	0.875	7	Pre_Targ 	1	.	1	2494	8	Same_Ambig_toothbrush2.jpg	"(753, 90)"	toothbrush2.jpg	Target	1709420	1706496	Same	Ambig
KidSubjExpt2-24	RIGHT	304	298	0.1195	0.125	1	Pre_D1 	2	.	1	2494	8	Same_Ambig_toothbrush2.jpg	"(753, 90)"	toothbrush2.jpg	Target	1709420	1706496	Same	Ambig
KidSubjExpt2-24	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	2494	8	Same_Ambig_toothbrush2.jpg	"(753, 90)"	toothbrush2.jpg	Target	1709420	1706496	Same	Ambig
KidSubjExpt2-24	RIGHT	381	1752	0.6925	0.7	7	Pre_Targ 	1	.	2	2530	10	Same_Ambig_fish2.jpg	"(147, 90)"	fish2.jpg	Target	1719270	1716826	Same	Ambig
KidSubjExpt2-24	RIGHT	369	778	0.3075	0.3	3	Pre_D1 	2	.	1	2530	10	Same_Ambig_fish2.jpg	"(147, 90)"	fish2.jpg	Target	1719270	1716826	Same	Ambig
KidSubjExpt2-24	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	2530	10	Same_Ambig_fish2.jpg	"(147, 90)"	fish2.jpg	Target	1719270	1716826	Same	Ambig
KidSubjExpt2-24	RIGHT	344.56	2704	0.9769	0.9	9	Pre_Targ 	1	.	2	2768	10	Same_Control_dog2.jpg	"(477, 554)"	dog2.jpg	Target	1729575	1727410	Same	Control
KidSubjExpt2-24	RIGHT	281	64	0.0231	0.1	1	Pre_D1 	2	.	1	2768	10	Same_Control_dog2.jpg	"(477, 554)"	dog2.jpg	Target	1729575	1727410	Same	Control
KidSubjExpt2-24	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	2768	10	Same_Control_dog2.jpg	"(477, 554)"	dog2.jpg	Target	1729575	1727410	Same	Control
KidSubjExpt2-24	RIGHT	244.25	2228	0.6768	0.5714	4	Pre_Targ 	1	.	1	3292	7	Same_Control_chair2.jpg	"(477, 554)"	chair2.jpg	Target	1739758	1737046	Same	Control
KidSubjExpt2-24	RIGHT	.	0	0	0	0	Pre_D1 	2	.	0	3292	7	Same_Control_chair2.jpg	"(477, 554)"	chair2.jpg	Target	1739758	1737046	Same	Control
KidSubjExpt2-24	RIGHT	266.67	1064	0.3232	0.4286	3	Pre_D2 	3	.	1	3292	7	Same_Control_chair2.jpg	"(477, 554)"	chair2.jpg	Target	1739758	1737046	Same	Control
KidSubjExpt2-24	RIGHT	292.6	2076	0.6847	0.625	5	Pre_Targ 	1	.	2	3032	8	Same_Ambig_flower2.jpg	"(753, 90)"	flower2.jpg	Target	1749622	1747058	Same	Ambig
KidSubjExpt2-24	RIGHT	286	522	0.1722	0.25	2	Pre_D1 	2	.	1	3032	8	Same_Ambig_flower2.jpg	"(753, 90)"	flower2.jpg	Target	1749622	1747058	Same	Ambig
KidSubjExpt2-24	RIGHT	278	434	0.1431	0.125	1	Pre_D2 	3	.	1	3032	8	Same_Ambig_flower2.jpg	"(753, 90)"	flower2.jpg	Target	1749622	1747058	Same	Ambig
KidSubjExpt2-24	RIGHT	283.25	594	0.3097	0.2857	4	Pre_Targ 	1	.	2	1918	14	Same_Ambig_tree2.jpg	"(477, 554)"	tree2.jpg	Target	1759965	1757308	Same	Ambig
KidSubjExpt2-24	RIGHT	233.75	342	0.1783	0.2857	4	Pre_D1 	2	.	1	1918	14	Same_Ambig_tree2.jpg	"(477, 554)"	tree2.jpg	Target	1759965	1757308	Same	Ambig
KidSubjExpt2-24	RIGHT	238.17	982	0.512	0.4286	6	Pre_D2 	3	.	3	1918	14	Same_Ambig_tree2.jpg	"(477, 554)"	tree2.jpg	Target	1759965	1757308	Same	Ambig
KidSubjExpt2-24	RIGHT	342.62	2634	0.8145	0.8	8	Pre_Targ 	1	.	1	3234	10	Same_Control_bike2.jpg	"(753, 90)"	bike2.jpg	Target	1770709	1767985	Same	Control
KidSubjExpt2-24	RIGHT	301.5	600	0.1855	0.2	2	Pre_D1 	2	.	1	3234	10	Same_Control_bike2.jpg	"(753, 90)"	bike2.jpg	Target	1770709	1767985	Same	Control
KidSubjExpt2-24	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	3234	10	Same_Control_bike2.jpg	"(753, 90)"	bike2.jpg	Target	1770709	1767985	Same	Control
KidSubjExpt2-24	RIGHT	315.89	2472	0.881	0.8182	9	Pre_Targ 	1	.	1	2806	11	Same_Control_bird2.jpg	"(147, 90)"	bird2.jpg	Target	1781546	1778595	Same	Control
KidSubjExpt2-24	RIGHT	297.5	334	0.119	0.1818	2	Pre_D1 	2	.	1	2806	11	Same_Control_bird2.jpg	"(147, 90)"	bird2.jpg	Target	1781546	1778595	Same	Control
KidSubjExpt2-24	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	2806	11	Same_Control_bird2.jpg	"(147, 90)"	bird2.jpg	Target	1781546	1778595	Same	Control
KidSubjExpt2-24	RIGHT	373.4	4876	1	1	5	Pre_Targ 	1	.	1	4876	5	Same_Ambig_penguin2.jpg	"(753, 90)"	penguin2.jpg	Target	1793090	1790018	Same	Ambig
KidSubjExpt2-24	RIGHT	.	0	0	0	0	Pre_D1 	2	.	0	4876	5	Same_Ambig_penguin2.jpg	"(753, 90)"	penguin2.jpg	Target	1793090	1790018	Same	Ambig
KidSubjExpt2-24	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	4876	5	Same_Ambig_penguin2.jpg	"(753, 90)"	penguin2.jpg	Target	1793090	1790018	Same	Ambig
KidSubjExpt2-24	RIGHT	282.33	1428	0.5518	0.2143	3	Pre_Targ 	1	.	2	2588	14	Same_Ambig_shoe2.jpg	"(477, 554)"	shoe2.jpg	Target	1803220	1800735	Same	Ambig
KidSubjExpt2-24	RIGHT	218.73	1160	0.4482	0.7857	11	Pre_D1 	2	.	2	2588	14	Same_Ambig_shoe2.jpg	"(477, 554)"	shoe2.jpg	Target	1803220	1800735	Same	Ambig
KidSubjExpt2-24	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	2588	14	Same_Ambig_shoe2.jpg	"(477, 554)"	shoe2.jpg	Target	1803220	1800735	Same	Ambig
KidSubjExpt2-24	RIGHT	325.75	3132	1	1	4	Pre_Targ 	1	.	1	3132	4	Same_Control_bus2.jpg	"(147, 90)"	bus2.jpg	Target	1813283	1810892	Same	Control
KidSubjExpt2-24	RIGHT	.	0	0	0	0	Pre_D1 	2	.	0	3132	4	Same_Control_bus2.jpg	"(147, 90)"	bus2.jpg	Target	1813283	1810892	Same	Control
KidSubjExpt2-24	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	3132	4	Same_Control_bus2.jpg	"(147, 90)"	bus2.jpg	Target	1813283	1810892	Same	Control
KidSubjExpt2-24	RIGHT	345.6	2208	0.5391	0.625	5	Pre_Targ 	1	.	2	4096	8	Same_Control_cat2.jpg	"(477, 554)"	cat2.jpg	Target	1823641	1821157	Same	Control
KidSubjExpt2-24	RIGHT	341	1888	0.4609	0.375	3	Pre_D1 	2	.	2	4096	8	Same_Control_cat2.jpg	"(477, 554)"	cat2.jpg	Target	1823641	1821157	Same	Control
KidSubjExpt2-24	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	4096	8	Same_Control_cat2.jpg	"(477, 554)"	cat2.jpg	Target	1823641	1821157	Same	Control
KidSubjExpt2-24	RIGHT	324.6	2838	0.799	0.8333	5	Pre_Targ 	1	.	1	3552	6	Same_Ambig_leaf2.jpg	"(753, 90)"	leaf2.jpg	Target	1833797	1831099	Same	Ambig
KidSubjExpt2-24	RIGHT	344	714	0.201	0.1667	1	Pre_D1 	2	.	1	3552	6	Same_Ambig_leaf2.jpg	"(753, 90)"	leaf2.jpg	Target	1833797	1831099	Same	Ambig
KidSubjExpt2-24	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	3552	6	Same_Ambig_leaf2.jpg	"(753, 90)"	leaf2.jpg	Target	1833797	1831099	Same	Ambig
KidSubjExpt2-24	RIGHT	308.5	558	0.8638	0.6667	2	Pre_Targ 	1	.	1	646	3	Same_Ambig_spoon2.jpg	"(477, 554)"	spoon2.jpg	Target	1845394	1841857	Same	Ambig
KidSubjExpt2-24	RIGHT	190	88	0.1362	0.3333	1	Pre_D1 	2	.	1	646	3	Same_Ambig_spoon2.jpg	"(477, 554)"	spoon2.jpg	Target	1845394	1841857	Same	Ambig
KidSubjExpt2-24	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	646	3	Same_Ambig_spoon2.jpg	"(477, 554)"	spoon2.jpg	Target	1845394	1841857	Same	Ambig
KidSubjExpt2-2	RIGHT	376.5	1938	0.859	0.75	6	Pre_Targ 	1	.	1	2256	8	Same_Control_cat2.jpg	"(147, 90)"	cat2.jpg	Target	20855561	20852011	Same	Control
KidSubjExpt2-2	RIGHT	.	0	0	0	0	Pre_D1 	2	.	0	2256	8	Same_Control_cat2.jpg	"(147, 90)"	cat2.jpg	Target	20855561	20852011	Same	Control
KidSubjExpt2-2	RIGHT	368.5	318	0.141	0.25	2	Pre_D2 	3	.	1	2256	8	Same_Control_cat2.jpg	"(147, 90)"	cat2.jpg	Target	20855561	20852011	Same	Control
KidSubjExpt2-2	RIGHT	316.43	2328	0.5028	0.5385	7	Pre_Targ 	1	.	2	4630	13	Same_Ambig_toothbrush2.jpg	"(477, 554)"	toothbrush2.jpg	Target	20867411	20863181	Same	Ambig
KidSubjExpt2-2	RIGHT	309	1680	0.3629	0.3846	5	Pre_D1 	2	.	2	4630	13	Same_Ambig_toothbrush2.jpg	"(477, 554)"	toothbrush2.jpg	Target	20867411	20863181	Same	Ambig
KidSubjExpt2-2	RIGHT	303	622	0.1343	0.0769	1	Pre_D2 	3	.	1	4630	13	Same_Ambig_toothbrush2.jpg	"(477, 554)"	toothbrush2.jpg	Target	20867411	20863181	Same	Ambig
KidSubjExpt2-2	RIGHT	337.4	2440	0.6718	0.5556	5	Pre_Targ 	1	.	2	3632	9	Same_Ambig_tree2.jpg	"(147, 90)"	tree2.jpg	Target	20878315	20874884	Same	Ambig
KidSubjExpt2-2	RIGHT	348.5	1192	0.3282	0.4444	4	Pre_D1 	2	.	2	3632	9	Same_Ambig_tree2.jpg	"(147, 90)"	tree2.jpg	Target	20878315	20874884	Same	Ambig
KidSubjExpt2-2	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	3632	9	Same_Ambig_tree2.jpg	"(147, 90)"	tree2.jpg	Target	20878315	20874884	Same	Ambig
KidSubjExpt2-2	RIGHT	323	1010	0.397	0.2857	2	Pre_Targ 	1	.	2	2544	7	Same_Control_bike2.jpg	"(147, 90)"	bike2.jpg	Target	20888966	20886188	Same	Control
KidSubjExpt2-2	RIGHT	337	1012	0.3978	0.4286	3	Pre_D1 	2	.	2	2544	7	Same_Control_bike2.jpg	"(147, 90)"	bike2.jpg	Target	20888966	20886188	Same	Control
KidSubjExpt2-2	RIGHT	377.5	522	0.2052	0.2857	2	Pre_D2 	3	.	1	2544	7	Same_Control_bike2.jpg	"(147, 90)"	bike2.jpg	Target	20888966	20886188	Same	Control
KidSubjExpt2-2	RIGHT	313.5	2532	0.765	0.5714	4	Pre_Targ 	1	.	2	3310	7	Same_Ambig_flower2.jpg	"(753, 90)"	flower2.jpg	Target	20899723	20896878	Same	Ambig
KidSubjExpt2-2	RIGHT	334.33	778	0.235	0.4286	3	Pre_D1 	2	.	2	3310	7	Same_Ambig_flower2.jpg	"(753, 90)"	flower2.jpg	Target	20899723	20896878	Same	Ambig
KidSubjExpt2-2	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	3310	7	Same_Ambig_flower2.jpg	"(753, 90)"	flower2.jpg	Target	20899723	20896878	Same	Ambig
KidSubjExpt2-2	RIGHT	347.67	1582	0.7958	0.6	3	Pre_Targ 	1	.	1	1988	5	Same_Control_car2.jpg	"(147, 90)"	car2.jpg	Target	20910253	20907302	Same	Control
KidSubjExpt2-2	RIGHT	.	0	0	0	0	Pre_D1 	2	.	0	1988	5	Same_Control_car2.jpg	"(147, 90)"	car2.jpg	Target	20910253	20907302	Same	Control
KidSubjExpt2-2	RIGHT	326.5	406	0.2042	0.4	2	Pre_D2 	3	.	2	1988	5	Same_Control_car2.jpg	"(147, 90)"	car2.jpg	Target	20910253	20907302	Same	Control
KidSubjExpt2-2	RIGHT	335.67	1114	0.6244	0.5	3	Pre_Targ 	1	.	1	1784	6	Same_Ambig_spoon2.jpg	"(753, 90)"	spoon2.jpg	Target	20921170	20917979	Same	Ambig
KidSubjExpt2-2	RIGHT	379	362	0.2029	0.3333	2	Pre_D1 	2	.	2	1784	6	Same_Ambig_spoon2.jpg	"(753, 90)"	spoon2.jpg	Target	20921170	20917979	Same	Ambig
KidSubjExpt2-2	RIGHT	419	308	0.1726	0.1667	1	Pre_D2 	3	.	1	1784	6	Same_Ambig_spoon2.jpg	"(753, 90)"	spoon2.jpg	Target	20921170	20917979	Same	Ambig
KidSubjExpt2-2	RIGHT	342.2	1380	0.7062	0.7143	5	Pre_Targ 	1	.	1	1954	7	Same_Control_bird2.jpg	"(477, 554)"	bird2.jpg	Target	20931979	20928762	Same	Control
KidSubjExpt2-2	RIGHT	315	396	0.2027	0.1429	1	Pre_D1 	2	.	1	1954	7	Same_Control_bird2.jpg	"(477, 554)"	bird2.jpg	Target	20931979	20928762	Same	Control
KidSubjExpt2-2	RIGHT	341	178	0.0911	0.1429	1	Pre_D2 	3	.	1	1954	7	Same_Control_bird2.jpg	"(477, 554)"	bird2.jpg	Target	20931979	20928762	Same	Control
KidSubjExpt2-2	RIGHT	345	966	0.702	0.5	2	Pre_Targ 	1	.	1	1376	4	Same_Ambig_fish2.jpg	"(147, 90)"	fish2.jpg	Target	20942310	20939666	Same	Ambig
KidSubjExpt2-2	RIGHT	356	198	0.1439	0.25	1	Pre_D1 	2	.	1	1376	4	Same_Ambig_fish2.jpg	"(147, 90)"	fish2.jpg	Target	20942310	20939666	Same	Ambig
KidSubjExpt2-2	RIGHT	339	212	0.1541	0.25	1	Pre_D2 	3	.	1	1376	4	Same_Ambig_fish2.jpg	"(147, 90)"	fish2.jpg	Target	20942310	20939666	Same	Ambig
KidSubjExpt2-2	RIGHT	353	1104	0.5786	0.3333	2	Pre_Targ 	1	.	2	1908	6	Same_Ambig_penguin2.jpg	"(477, 554)"	penguin2.jpg	Target	20952360	20949783	Same	Ambig
KidSubjExpt2-2	RIGHT	317.67	596	0.3124	0.5	3	Pre_D1 	2	.	2	1908	6	Same_Ambig_penguin2.jpg	"(477, 554)"	penguin2.jpg	Target	20952360	20949783	Same	Ambig
KidSubjExpt2-2	RIGHT	334	208	0.109	0.1667	1	Pre_D2 	3	.	1	1908	6	Same_Ambig_penguin2.jpg	"(477, 554)"	penguin2.jpg	Target	20952360	20949783	Same	Ambig
KidSubjExpt2-2	RIGHT	309	924	0.6638	0.5	1	Pre_Targ 	1	.	1	1392	2	Same_Control_chair2.jpg	"(753, 90)"	chair2.jpg	Target	20962531	20960006	Same	Control
KidSubjExpt2-2	RIGHT	317	468	0.3362	0.5	1	Pre_D1 	2	.	1	1392	2	Same_Control_chair2.jpg	"(753, 90)"	chair2.jpg	Target	20962531	20960006	Same	Control
KidSubjExpt2-2	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	1392	2	Same_Control_chair2.jpg	"(753, 90)"	chair2.jpg	Target	20962531	20960006	Same	Control
KidSubjExpt2-2	RIGHT	351.5	2182	1	1	4	Pre_Targ 	1	.	1	2182	4	Same_Control_bus2.jpg	"(147, 90)"	bus2.jpg	Target	20972368	20969963	Same	Control
