RECORDING_SESSION_LABEL	EYE_USED	IA_AVERAGE_FIX_PUPIL_SIZE	IA_DWELL_TIME	IA_DWELL_TIME_%	IA_FIXATION_%	IA_FIXATION_COUNT	IA_LABEL	IA_ID	IA_GROUP	IA_RUN_COUNT	TRIAL_DWELL_TIME	TRIAL_FIXATION_COUNT	trialnum	TargetLoc	targname	IP_LABEL	IP_END_TIME	IP_START_TIME	type	cond
KidSubjExpt2-36	RIGHT	299	2754	1	1	1	Pre_Targ 	1	.	1	2754	1	Same_Ambig_shoe2.jpg	"(477, 554)"	shoe2.jpg	Reward	4478954	4477788	Same	Ambig
KidSubjExpt2-36	RIGHT	.	0	0	0	0	Pre_D1 	2	.	0	2754	1	Same_Ambig_shoe2.jpg	"(477, 554)"	shoe2.jpg	Reward	4478954	4477788	Same	Ambig
KidSubjExpt2-36	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	2754	1	Same_Ambig_shoe2.jpg	"(477, 554)"	shoe2.jpg	Reward	4478954	4477788	Same	Ambig
KidSubjExpt2-36	RIGHT	.	0	0	0	0	Pre_Targ 	1	.	0	6536	1	Same_Ambig_leaf2.jpg	"(753, 90)"	leaf2.jpg	Reward	4490644	4489478	Same	Ambig
KidSubjExpt2-36	RIGHT	301	6536	1	1	1	Pre_D1 	2	.	1	6536	1	Same_Ambig_leaf2.jpg	"(753, 90)"	leaf2.jpg	Reward	4490644	4489478	Same	Ambig
KidSubjExpt2-36	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	6536	1	Same_Ambig_leaf2.jpg	"(753, 90)"	leaf2.jpg	Reward	4490644	4489478	Same	Ambig
KidSubjExpt2-36	RIGHT	.	0	0	0	0	Pre_Targ 	1	.	0	1726	1	Same_Control_bus2.jpg	"(753, 90)"	bus2.jpg	Reward	4501655	4500488	Same	Control
KidSubjExpt2-36	RIGHT	.	0	0	0	0	Pre_D1 	2	.	0	1726	1	Same_Control_bus2.jpg	"(753, 90)"	bus2.jpg	Reward	4501655	4500488	Same	Control
KidSubjExpt2-36	RIGHT	334	1726	1	1	1	Pre_D2 	3	.	1	1726	1	Same_Control_bus2.jpg	"(753, 90)"	bus2.jpg	Reward	4501655	4500488	Same	Control
KidSubjExpt2-36	RIGHT	.	0	.	.	0	Pre_Targ 	1	.	0	0	0	Same_Control_book2.jpg	"(753, 90)"	book2.jpg	Reward	4512411	4511246	Same	Control
KidSubjExpt2-36	RIGHT	.	0	.	.	0	Pre_D1 	2	.	0	0	0	Same_Control_book2.jpg	"(753, 90)"	book2.jpg	Reward	4512411	4511246	Same	Control
KidSubjExpt2-36	RIGHT	.	0	.	.	0	Pre_D2 	3	.	0	0	0	Same_Control_book2.jpg	"(753, 90)"	book2.jpg	Reward	4512411	4511246	Same	Control
KidSubjExpt2-36	RIGHT	.	0	0	0	0	Pre_Targ 	1	.	0	744	1	Same_Ambig_penguin2.jpg	"(147, 90)"	penguin2.jpg	Reward	4524208	4523042	Same	Ambig
KidSubjExpt2-36	RIGHT	250	744	1	1	1	Pre_D1 	2	.	1	744	1	Same_Ambig_penguin2.jpg	"(147, 90)"	penguin2.jpg	Reward	4524208	4523042	Same	Ambig
KidSubjExpt2-36	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	744	1	Same_Ambig_penguin2.jpg	"(147, 90)"	penguin2.jpg	Reward	4524208	4523042	Same	Ambig
KidSubjExpt2-36	RIGHT	.	0	0	0	0	Pre_Targ 	1	.	0	552	1	Same_Ambig_spoon2.jpg	"(753, 90)"	spoon2.jpg	Reward	4537004	4535838	Same	Ambig
KidSubjExpt2-36	RIGHT	.	0	0	0	0	Pre_D1 	2	.	0	552	1	Same_Ambig_spoon2.jpg	"(753, 90)"	spoon2.jpg	Reward	4537004	4535838	Same	Ambig
KidSubjExpt2-36	RIGHT	393	552	1	1	1	Pre_D2 	3	.	1	552	1	Same_Ambig_spoon2.jpg	"(753, 90)"	spoon2.jpg	Reward	4537004	4535838	Same	Ambig
KidSubjExpt2-36	RIGHT	.	0	0	0	0	Pre_Targ 	1	.	0	2108	1	Same_Control_dog2.jpg	"(147, 90)"	dog2.jpg	Reward	4547388	4546222	Same	Control
KidSubjExpt2-36	RIGHT	.	0	0	0	0	Pre_D1 	2	.	0	2108	1	Same_Control_dog2.jpg	"(147, 90)"	dog2.jpg	Reward	4547388	4546222	Same	Control
KidSubjExpt2-36	RIGHT	334	2108	1	1	1	Pre_D2 	3	.	1	2108	1	Same_Control_dog2.jpg	"(147, 90)"	dog2.jpg	Reward	4547388	4546222	Same	Control
KidSubjExpt2-36	RIGHT	.	0	0	0	0	Pre_Targ 	1	.	0	248	1	Same_Control_car2.jpg	"(753, 90)"	car2.jpg	Reward	4558771	4557606	Same	Control
KidSubjExpt2-36	RIGHT	355	248	1	1	1	Pre_D1 	2	.	1	248	1	Same_Control_car2.jpg	"(753, 90)"	car2.jpg	Reward	4558771	4557606	Same	Control
KidSubjExpt2-36	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	248	1	Same_Control_car2.jpg	"(753, 90)"	car2.jpg	Reward	4558771	4557606	Same	Control
KidSubjExpt2-36	RIGHT	.	0	0	0	0	Pre_Targ 	1	.	0	144	2	Same_Ambig_fish2.jpg	"(753, 90)"	fish2.jpg	Reward	4569475	4568309	Same	Ambig
KidSubjExpt2-36	RIGHT	252.5	144	1	1	2	Pre_D1 	2	.	1	144	2	Same_Ambig_fish2.jpg	"(753, 90)"	fish2.jpg	Reward	4569475	4568309	Same	Ambig
KidSubjExpt2-36	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	144	2	Same_Ambig_fish2.jpg	"(753, 90)"	fish2.jpg	Reward	4569475	4568309	Same	Ambig
KidSubjExpt2-36	RIGHT	.	0	0	0	0	Pre_Targ 	1	.	0	1066	1	Same_Ambig_flower2.jpg	"(147, 90)"	flower2.jpg	Reward	4587416	4586251	Same	Ambig
KidSubjExpt2-36	RIGHT	.	0	0	0	0	Pre_D1 	2	.	0	1066	1	Same_Ambig_flower2.jpg	"(147, 90)"	flower2.jpg	Reward	4587416	4586251	Same	Ambig
KidSubjExpt2-36	RIGHT	349	1066	1	1	1	Pre_D2 	3	.	1	1066	1	Same_Ambig_flower2.jpg	"(147, 90)"	flower2.jpg	Reward	4587416	4586251	Same	Ambig
KidSubjExpt2-36	RIGHT	.	0	0	0	0	Pre_Targ 	1	.	0	1864	2	Same_Control_bird2.jpg	"(753, 90)"	bird2.jpg	Reward	4600186	4599020	Same	Control
KidSubjExpt2-36	RIGHT	.	0	0	0	0	Pre_D1 	2	.	0	1864	2	Same_Control_bird2.jpg	"(753, 90)"	bird2.jpg	Reward	4600186	4599020	Same	Control
KidSubjExpt2-36	RIGHT	289.5	1864	1	1	2	Pre_D2 	3	.	1	1864	2	Same_Control_bird2.jpg	"(753, 90)"	bird2.jpg	Reward	4600186	4599020	Same	Control
KidSubjExpt2-36	RIGHT	.	0	0	0	0	Pre_Targ 	1	.	0	2130	1	Same_Ambig_toothbrush2.jpg	"(753, 90)"	toothbrush2.jpg	Reward	4610570	4609404	Same	Ambig
KidSubjExpt2-36	RIGHT	.	0	0	0	0	Pre_D1 	2	.	0	2130	1	Same_Ambig_toothbrush2.jpg	"(753, 90)"	toothbrush2.jpg	Reward	4610570	4609404	Same	Ambig
KidSubjExpt2-36	RIGHT	344	2130	1	1	1	Pre_D2 	3	.	1	2130	1	Same_Ambig_toothbrush2.jpg	"(753, 90)"	toothbrush2.jpg	Reward	4610570	4609404	Same	Ambig
KidSubjExpt2-36	RIGHT	.	0	0	0	0	Pre_Targ 	1	.	0	1658	1	Same_Ambig_tree2.jpg	"(753, 90)"	tree2.jpg	Reward	4621540	4620374	Same	Ambig
KidSubjExpt2-36	RIGHT	319	1658	1	1	1	Pre_D1 	2	.	1	1658	1	Same_Ambig_tree2.jpg	"(753, 90)"	tree2.jpg	Reward	4621540	4620374	Same	Ambig
KidSubjExpt2-36	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	1658	1	Same_Ambig_tree2.jpg	"(753, 90)"	tree2.jpg	Reward	4621540	4620374	Same	Ambig
KidSubjExpt2-36	RIGHT	.	0	0	0	0	Pre_Targ 	1	.	0	1858	1	Same_Control_cat2.jpg	"(753, 90)"	cat2.jpg	Reward	4632630	4631464	Same	Control
KidSubjExpt2-36	RIGHT	352	1858	1	1	1	Pre_D1 	2	.	1	1858	1	Same_Control_cat2.jpg	"(753, 90)"	cat2.jpg	Reward	4632630	4631464	Same	Control
KidSubjExpt2-36	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	1858	1	Same_Control_cat2.jpg	"(753, 90)"	cat2.jpg	Reward	4632630	4631464	Same	Control
KidSubjExpt2-23	RIGHT	.	0	0	0	0	Pre_Targ 	1	.	0	544	2	Same_Ambig_fish2.jpg	"(147, 90)"	fish2.jpg	Reward	15382278	15381111	Same	Ambig
KidSubjExpt2-23	RIGHT	.	0	0	0	0	Pre_D1 	2	.	0	544	2	Same_Ambig_fish2.jpg	"(147, 90)"	fish2.jpg	Reward	15382278	15381111	Same	Ambig
KidSubjExpt2-23	RIGHT	183	544	1	1	2	Pre_D2 	3	.	1	544	2	Same_Ambig_fish2.jpg	"(147, 90)"	fish2.jpg	Reward	15382278	15381111	Same	Ambig
KidSubjExpt2-23	RIGHT	.	0	0	0	0	Pre_Targ 	1	.	0	1954	5	Same_Control_car2.jpg	"(753, 90)"	car2.jpg	Reward	15394141	15392975	Same	Control
KidSubjExpt2-23	RIGHT	.	0	0	0	0	Pre_D1 	2	.	0	1954	5	Same_Control_car2.jpg	"(753, 90)"	car2.jpg	Reward	15394141	15392975	Same	Control
KidSubjExpt2-23	RIGHT	264.8	1954	1	1	5	Pre_D2 	3	.	1	1954	5	Same_Control_car2.jpg	"(753, 90)"	car2.jpg	Reward	15394141	15392975	Same	Control
KidSubjExpt2-23	RIGHT	.	0	.	.	0	Pre_Targ 	1	.	0	0	0	Same_Ambig_spoon2.jpg	"(753, 90)"	spoon2.jpg	Reward	15402752	15401586	Same	Ambig
KidSubjExpt2-23	RIGHT	.	0	.	.	0	Pre_D1 	2	.	0	0	0	Same_Ambig_spoon2.jpg	"(753, 90)"	spoon2.jpg	Reward	15402752	15401586	Same	Ambig
KidSubjExpt2-23	RIGHT	.	0	.	.	0	Pre_D2 	3	.	0	0	0	Same_Ambig_spoon2.jpg	"(753, 90)"	spoon2.jpg	Reward	15402752	15401586	Same	Ambig
KidSubjExpt2-23	RIGHT	.	0	.	.	0	Pre_Targ 	1	.	0	0	0	Same_Control_cat2.jpg	"(477, 554)"	cat2.jpg	Reward	15411069	15409904	Same	Control
KidSubjExpt2-23	RIGHT	.	0	.	.	0	Pre_D1 	2	.	0	0	0	Same_Control_cat2.jpg	"(477, 554)"	cat2.jpg	Reward	15411069	15409904	Same	Control
KidSubjExpt2-23	RIGHT	.	0	.	.	0	Pre_D2 	3	.	0	0	0	Same_Control_cat2.jpg	"(477, 554)"	cat2.jpg	Reward	15411069	15409904	Same	Control
KidSubjExpt2-23	RIGHT	.	0	.	.	0	Pre_Targ 	1	.	0	0	0	Same_Ambig_shoe2.jpg	"(477, 554)"	shoe2.jpg	Reward	15425759	15424593	Same	Ambig
KidSubjExpt2-23	RIGHT	.	0	.	.	0	Pre_D1 	2	.	0	0	0	Same_Ambig_shoe2.jpg	"(477, 554)"	shoe2.jpg	Reward	15425759	15424593	Same	Ambig
KidSubjExpt2-23	RIGHT	.	0	.	.	0	Pre_D2 	3	.	0	0	0	Same_Ambig_shoe2.jpg	"(477, 554)"	shoe2.jpg	Reward	15425759	15424593	Same	Ambig
KidSubjExpt2-23	RIGHT	267	624	1	1	3	Pre_Targ 	1	.	1	624	3	Same_Control_bus2.jpg	"(477, 554)"	bus2.jpg	Reward	15437822	15436656	Same	Control
KidSubjExpt2-23	RIGHT	.	0	0	0	0	Pre_D1 	2	.	0	624	3	Same_Control_bus2.jpg	"(477, 554)"	bus2.jpg	Reward	15437822	15436656	Same	Control
KidSubjExpt2-23	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	624	3	Same_Control_bus2.jpg	"(477, 554)"	bus2.jpg	Reward	15437822	15436656	Same	Control
KidSubjExpt2-23	RIGHT	.	0	.	.	0	Pre_Targ 	1	.	0	0	0	Same_Control_chair2.jpg	"(477, 554)"	chair2.jpg	Reward	15449139	15447973	Same	Control
KidSubjExpt2-23	RIGHT	.	0	.	.	0	Pre_D1 	2	.	0	0	0	Same_Control_chair2.jpg	"(477, 554)"	chair2.jpg	Reward	15449139	15447973	Same	Control
KidSubjExpt2-23	RIGHT	.	0	.	.	0	Pre_D2 	3	.	0	0	0	Same_Control_chair2.jpg	"(477, 554)"	chair2.jpg	Reward	15449139	15447973	Same	Control
KidSubjExpt2-23	RIGHT	.	0	0	0	0	Pre_Targ 	1	.	0	1852	6	Same_Ambig_tree2.jpg	"(753, 90)"	tree2.jpg	Reward	15460509	15459343	Same	Ambig
KidSubjExpt2-23	RIGHT	283	1852	1	1	6	Pre_D1 	2	.	1	1852	6	Same_Ambig_tree2.jpg	"(753, 90)"	tree2.jpg	Reward	15460509	15459343	Same	Ambig
KidSubjExpt2-23	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	1852	6	Same_Ambig_tree2.jpg	"(753, 90)"	tree2.jpg	Reward	15460509	15459343	Same	Ambig
KidSubjExpt2-23	RIGHT	239.6	970	1	1	5	Pre_Targ 	1	.	1	970	5	Same_Ambig_flower2.jpg	"(477, 554)"	flower2.jpg	Reward	15470719	15469553	Same	Ambig
KidSubjExpt2-23	RIGHT	.	0	0	0	0	Pre_D1 	2	.	0	970	5	Same_Ambig_flower2.jpg	"(477, 554)"	flower2.jpg	Reward	15470719	15469553	Same	Ambig
KidSubjExpt2-23	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	970	5	Same_Ambig_flower2.jpg	"(477, 554)"	flower2.jpg	Reward	15470719	15469553	Same	Ambig
KidSubjExpt2-23	RIGHT	221	50	0.1116	0.1667	1	Pre_Targ 	1	.	1	448	6	Same_Control_book2.jpg	"(147, 90)"	book2.jpg	Reward	15483689	15482523	Same	Control
KidSubjExpt2-23	RIGHT	213.6	398	0.8884	0.8333	5	Pre_D1 	2	.	2	448	6	Same_Control_book2.jpg	"(147, 90)"	book2.jpg	Reward	15483689	15482523	Same	Control
KidSubjExpt2-23	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	448	6	Same_Control_book2.jpg	"(147, 90)"	book2.jpg	Reward	15483689	15482523	Same	Control
KidSubjExpt2-23	RIGHT	226.5	138	0.1554	0.4	2	Pre_Targ 	1	.	1	888	5	Same_Control_dog2.jpg	"(147, 90)"	dog2.jpg	Reward	15494126	15492960	Same	Control
KidSubjExpt2-23	RIGHT	274	750	0.8446	0.6	3	Pre_D1 	2	.	1	888	5	Same_Control_dog2.jpg	"(147, 90)"	dog2.jpg	Reward	15494126	15492960	Same	Control
KidSubjExpt2-23	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	888	5	Same_Control_dog2.jpg	"(147, 90)"	dog2.jpg	Reward	15494126	15492960	Same	Control
KidSubjExpt2-23	RIGHT	.	0	0	0	0	Pre_Targ 	1	.	0	1304	1	Same_Ambig_toothbrush2.jpg	"(753, 90)"	toothbrush2.jpg	Reward	15507108	15505943	Same	Ambig
KidSubjExpt2-23	RIGHT	224	1304	1	1	1	Pre_D1 	2	.	1	1304	1	Same_Ambig_toothbrush2.jpg	"(753, 90)"	toothbrush2.jpg	Reward	15507108	15505943	Same	Ambig
KidSubjExpt2-23	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	1304	1	Same_Ambig_toothbrush2.jpg	"(753, 90)"	toothbrush2.jpg	Reward	15507108	15505943	Same	Ambig
KidSubjExpt2-23	RIGHT	.	0	.	.	0	Pre_Targ 	1	.	0	0	0	Same_Ambig_leaf2.jpg	"(477, 554)"	leaf2.jpg	Reward	15517759	15516593	Same	Ambig
KidSubjExpt2-23	RIGHT	.	0	.	.	0	Pre_D1 	2	.	0	0	0	Same_Ambig_leaf2.jpg	"(477, 554)"	leaf2.jpg	Reward	15517759	15516593	Same	Ambig
KidSubjExpt2-23	RIGHT	.	0	.	.	0	Pre_D2 	3	.	0	0	0	Same_Ambig_leaf2.jpg	"(477, 554)"	leaf2.jpg	Reward	15517759	15516593	Same	Ambig
KidSubjExpt2-23	RIGHT	.	0	0	0	0	Pre_Targ 	1	.	0	1970	4	Same_Control_bird2.jpg	"(147, 90)"	bird2.jpg	Reward	15530502	15529336	Same	Control
KidSubjExpt2-23	RIGHT	1131.5	1970	1	1	4	Pre_D1 	2	.	1	1970	4	Same_Control_bird2.jpg	"(147, 90)"	bird2.jpg	Reward	15530502	15529336	Same	Control
KidSubjExpt2-23	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	1970	4	Same_Control_bird2.jpg	"(147, 90)"	bird2.jpg	Reward	15530502	15529336	Same	Control
KidSubjExpt2-23	RIGHT	.	0	0	0	0	Pre_Targ 	1	.	0	948	6	Same_Ambig_penguin2.jpg	"(147, 90)"	penguin2.jpg	Reward	15542831	15541665	Same	Ambig
KidSubjExpt2-23	RIGHT	289.83	948	1	1	6	Pre_D1 	2	.	1	948	6	Same_Ambig_penguin2.jpg	"(147, 90)"	penguin2.jpg	Reward	15542831	15541665	Same	Ambig
KidSubjExpt2-23	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	948	6	Same_Ambig_penguin2.jpg	"(147, 90)"	penguin2.jpg	Reward	15542831	15541665	Same	Ambig
KidSubjExpt2-23	RIGHT	.	0	.	.	0	Pre_Targ 	1	.	0	0	0	Same_Control_bike2.jpg	"(753, 90)"	bike2.jpg	Reward	15553869	15552702	Same	Control
KidSubjExpt2-23	RIGHT	.	0	.	.	0	Pre_D1 	2	.	0	0	0	Same_Control_bike2.jpg	"(753, 90)"	bike2.jpg	Reward	15553869	15552702	Same	Control
KidSubjExpt2-23	RIGHT	.	0	.	.	0	Pre_D2 	3	.	0	0	0	Same_Control_bike2.jpg	"(753, 90)"	bike2.jpg	Reward	15553869	15552702	Same	Control
KidSubjExpt2-24	RIGHT	325	1056	0.7521	0.6667	2	Pre_Targ 	1	.	1	1404	3	Same_Control_car2.jpg	"(477, 554)"	car2.jpg	Reward	1689721	1688554	Same	Control
KidSubjExpt2-24	RIGHT	301	348	0.2479	0.3333	1	Pre_D1 	2	.	1	1404	3	Same_Control_car2.jpg	"(477, 554)"	car2.jpg	Reward	1689721	1688554	Same	Control
KidSubjExpt2-24	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	1404	3	Same_Control_car2.jpg	"(477, 554)"	car2.jpg	Reward	1689721	1688554	Same	Control
KidSubjExpt2-24	RIGHT	357.5	748	1	1	2	Pre_Targ 	1	.	1	748	2	Same_Control_book2.jpg	"(753, 90)"	book2.jpg	Reward	1700237	1699072	Same	Control
KidSubjExpt2-24	RIGHT	.	0	0	0	0	Pre_D1 	2	.	0	748	2	Same_Control_book2.jpg	"(753, 90)"	book2.jpg	Reward	1700237	1699072	Same	Control
KidSubjExpt2-24	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	748	2	Same_Control_book2.jpg	"(753, 90)"	book2.jpg	Reward	1700237	1699072	Same	Control
KidSubjExpt2-24	RIGHT	372	1354	1	1	3	Pre_Targ 	1	.	1	1354	3	Same_Ambig_toothbrush2.jpg	"(753, 90)"	toothbrush2.jpg	Reward	1710621	1709455	Same	Ambig
KidSubjExpt2-24	RIGHT	.	0	0	0	0	Pre_D1 	2	.	0	1354	3	Same_Ambig_toothbrush2.jpg	"(753, 90)"	toothbrush2.jpg	Reward	1710621	1709455	Same	Ambig
KidSubjExpt2-24	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	1354	3	Same_Ambig_toothbrush2.jpg	"(753, 90)"	toothbrush2.jpg	Reward	1710621	1709455	Same	Ambig
KidSubjExpt2-24	RIGHT	328	644	0.6925	0.4	2	Pre_Targ 	1	.	1	930	5	Same_Ambig_fish2.jpg	"(147, 90)"	fish2.jpg	Reward	1720472	1719305	Same	Ambig
KidSubjExpt2-24	RIGHT	343.67	286	0.3075	0.6	3	Pre_D1 	2	.	1	930	5	Same_Ambig_fish2.jpg	"(147, 90)"	fish2.jpg	Reward	1720472	1719305	Same	Ambig
KidSubjExpt2-24	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	930	5	Same_Ambig_fish2.jpg	"(147, 90)"	fish2.jpg	Reward	1720472	1719305	Same	Ambig
KidSubjExpt2-24	RIGHT	308.8	888	0.8934	0.7143	5	Pre_Targ 	1	.	3	994	7	Same_Control_dog2.jpg	"(477, 554)"	dog2.jpg	Reward	1730775	1729610	Same	Control
KidSubjExpt2-24	RIGHT	220	106	0.1066	0.2857	2	Pre_D1 	2	.	2	994	7	Same_Control_dog2.jpg	"(477, 554)"	dog2.jpg	Reward	1730775	1729610	Same	Control
KidSubjExpt2-24	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	994	7	Same_Control_dog2.jpg	"(477, 554)"	dog2.jpg	Reward	1730775	1729610	Same	Control
KidSubjExpt2-24	RIGHT	265	812	0.5486	0.5	3	Pre_Targ 	1	.	2	1480	6	Same_Control_chair2.jpg	"(477, 554)"	chair2.jpg	Reward	1740959	1739793	Same	Control
KidSubjExpt2-24	RIGHT	276.33	668	0.4514	0.5	3	Pre_D1 	2	.	1	1480	6	Same_Control_chair2.jpg	"(477, 554)"	chair2.jpg	Reward	1740959	1739793	Same	Control
KidSubjExpt2-24	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	1480	6	Same_Control_chair2.jpg	"(477, 554)"	chair2.jpg	Reward	1740959	1739793	Same	Control
KidSubjExpt2-24	RIGHT	191	1412	0.7853	0.375	3	Pre_Targ 	1	.	2	1798	8	Same_Ambig_flower2.jpg	"(753, 90)"	flower2.jpg	Reward	1750823	1749657	Same	Ambig
KidSubjExpt2-24	RIGHT	270.8	386	0.2147	0.625	5	Pre_D1 	2	.	1	1798	8	Same_Ambig_flower2.jpg	"(753, 90)"	flower2.jpg	Reward	1750823	1749657	Same	Ambig
KidSubjExpt2-24	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	1798	8	Same_Ambig_flower2.jpg	"(753, 90)"	flower2.jpg	Reward	1750823	1749657	Same	Ambig
KidSubjExpt2-24	RIGHT	316	46	0.0909	0.125	1	Pre_Targ 	1	.	1	506	8	Same_Ambig_tree2.jpg	"(477, 554)"	tree2.jpg	Reward	1761166	1760000	Same	Ambig
KidSubjExpt2-24	RIGHT	.	0	0	0	0	Pre_D1 	2	.	0	506	8	Same_Ambig_tree2.jpg	"(477, 554)"	tree2.jpg	Reward	1761166	1760000	Same	Ambig
KidSubjExpt2-24	RIGHT	267.43	460	0.9091	0.875	7	Pre_D2 	3	.	2	506	8	Same_Ambig_tree2.jpg	"(477, 554)"	tree2.jpg	Reward	1761166	1760000	Same	Ambig
KidSubjExpt2-24	RIGHT	240.57	954	1	1	7	Pre_Targ 	1	.	1	954	7	Same_Control_bike2.jpg	"(753, 90)"	bike2.jpg	Reward	1771910	1770744	Same	Control
KidSubjExpt2-24	RIGHT	.	0	0	0	0	Pre_D1 	2	.	0	954	7	Same_Control_bike2.jpg	"(753, 90)"	bike2.jpg	Reward	1771910	1770744	Same	Control
KidSubjExpt2-24	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	954	7	Same_Control_bike2.jpg	"(753, 90)"	bike2.jpg	Reward	1771910	1770744	Same	Control
KidSubjExpt2-24	RIGHT	431	256	0.234	0.25	1	Pre_Targ 	1	.	1	1094	4	Same_Control_bird2.jpg	"(147, 90)"	bird2.jpg	Reward	1782747	1781581	Same	Control
KidSubjExpt2-24	RIGHT	433.67	838	0.766	0.75	3	Pre_D1 	2	.	1	1094	4	Same_Control_bird2.jpg	"(147, 90)"	bird2.jpg	Reward	1782747	1781581	Same	Control
KidSubjExpt2-24	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	1094	4	Same_Control_bird2.jpg	"(147, 90)"	bird2.jpg	Reward	1782747	1781581	Same	Control
KidSubjExpt2-24	RIGHT	378	884	0.6607	0.3333	1	Pre_Targ 	1	.	1	1338	3	Same_Ambig_penguin2.jpg	"(753, 90)"	penguin2.jpg	Reward	1794290	1793125	Same	Ambig
KidSubjExpt2-24	RIGHT	333	454	0.3393	0.6667	2	Pre_D1 	2	.	1	1338	3	Same_Ambig_penguin2.jpg	"(753, 90)"	penguin2.jpg	Reward	1794290	1793125	Same	Ambig
KidSubjExpt2-24	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	1338	3	Same_Ambig_penguin2.jpg	"(753, 90)"	penguin2.jpg	Reward	1794290	1793125	Same	Ambig
KidSubjExpt2-24	RIGHT	371	52	0.2167	0.3333	1	Pre_Targ 	1	.	1	240	3	Same_Ambig_shoe2.jpg	"(477, 554)"	shoe2.jpg	Reward	1804421	1803255	Same	Ambig
KidSubjExpt2-24	RIGHT	118	188	0.7833	0.6667	2	Pre_D1 	2	.	1	240	3	Same_Ambig_shoe2.jpg	"(477, 554)"	shoe2.jpg	Reward	1804421	1803255	Same	Ambig
KidSubjExpt2-24	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	240	3	Same_Ambig_shoe2.jpg	"(477, 554)"	shoe2.jpg	Reward	1804421	1803255	Same	Ambig
KidSubjExpt2-24	RIGHT	351.67	1612	1	1	3	Pre_Targ 	1	.	1	1612	3	Same_Control_bus2.jpg	"(147, 90)"	bus2.jpg	Reward	1814484	1813318	Same	Control
KidSubjExpt2-24	RIGHT	.	0	0	0	0	Pre_D1 	2	.	0	1612	3	Same_Control_bus2.jpg	"(147, 90)"	bus2.jpg	Reward	1814484	1813318	Same	Control
KidSubjExpt2-24	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	1612	3	Same_Control_bus2.jpg	"(147, 90)"	bus2.jpg	Reward	1814484	1813318	Same	Control
KidSubjExpt2-24	RIGHT	351	1068	0.8253	0.5	1	Pre_Targ 	1	.	1	1294	2	Same_Control_cat2.jpg	"(477, 554)"	cat2.jpg	Reward	1824842	1823676	Same	Control
KidSubjExpt2-24	RIGHT	.	0	0	0	0	Pre_D1 	2	.	0	1294	2	Same_Control_cat2.jpg	"(477, 554)"	cat2.jpg	Reward	1824842	1823676	Same	Control
KidSubjExpt2-24	RIGHT	321	226	0.1747	0.5	1	Pre_D2 	3	.	1	1294	2	Same_Control_cat2.jpg	"(477, 554)"	cat2.jpg	Reward	1824842	1823676	Same	Control
KidSubjExpt2-24	RIGHT	344	1056	0.8	0.6667	2	Pre_Targ 	1	.	1	1320	3	Same_Ambig_leaf2.jpg	"(753, 90)"	leaf2.jpg	Reward	1834998	1833832	Same	Ambig
KidSubjExpt2-24	RIGHT	339	264	0.2	0.3333	1	Pre_D1 	2	.	1	1320	3	Same_Ambig_leaf2.jpg	"(753, 90)"	leaf2.jpg	Reward	1834998	1833832	Same	Ambig
KidSubjExpt2-24	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	1320	3	Same_Ambig_leaf2.jpg	"(753, 90)"	leaf2.jpg	Reward	1834998	1833832	Same	Ambig
KidSubjExpt2-24	RIGHT	316.5	782	0.6788	0.6667	2	Pre_Targ 	1	.	1	1152	3	Same_Ambig_spoon2.jpg	"(477, 554)"	spoon2.jpg	Reward	1846595	1845429	Same	Ambig
KidSubjExpt2-24	RIGHT	289	370	0.3212	0.3333	1	Pre_D1 	2	.	1	1152	3	Same_Ambig_spoon2.jpg	"(477, 554)"	spoon2.jpg	Reward	1846595	1845429	Same	Ambig
