RECORDING_SESSION_LABEL	DATA_FILE	EYE_USED	IA_AVERAGE_FIX_PUPIL_SIZE	IA_DWELL_TIME	IA_DWELL_TIME_%	IA_FIXATION_%	IA_FIXATION_COUNT	IA_LABEL	IA_ID	IA_GROUP	IA_RUN_COUNT	TRIAL_DWELL_TIME	TRIAL_FIXATION_COUNT	trialnum	TargetLoc	targname	IP_LABEL	IP_END_TIME	IP_START_TIME	type	cond
em	em.edf	RIGHT	333.50	862	0.2171	0.3077	4	Pre_Targ 	1	.	2	3970	13	Same_Control_chair2.jpg	(753, 90)	chair2.jpg	Pre	326923	322706	Same	Control
em	em.edf	RIGHT	251.67	884	0.2227	0.2308	3	Pre_D1 	2	.	2	3970	13	Same_Control_chair2.jpg	(753, 90)	chair2.jpg	Pre	326923	322706	Same	Control
em	em.edf	RIGHT	257.50	2224	0.5602	0.4615	6	Pre_D2 	3	.	2	3970	13	Same_Control_chair2.jpg	(753, 90)	chair2.jpg	Pre	326923	322706	Same	Control
em	em.edf	RIGHT	313.60	1938	0.5235	0.3571	5	Pre_Targ 	1	.	3	3702	14	Same_Ambig_flower2.jpg	(477, 554)	flower2.jpg	Pre	338200	333982	Same	Ambig
em	em.edf	RIGHT	269.50	1170	0.3160	0.2857	4	Pre_D1 	2	.	2	3702	14	Same_Ambig_flower2.jpg	(477, 554)	flower2.jpg	Pre	338200	333982	Same	Ambig
em	em.edf	RIGHT	325.60	594	0.1605	0.3571	5	Pre_D2 	3	.	2	3702	14	Same_Ambig_flower2.jpg	(477, 554)	flower2.jpg	Pre	338200	333982	Same	Ambig
em	em.edf	RIGHT	312.00	2060	0.4969	0.4545	5	Pre_Targ 	1	.	3	4146	11	Same_Control_cat2.jpg	(753, 90)	cat2.jpg	Pre	350276	346059	Same	Control
em	em.edf	RIGHT	325.75	1228	0.2962	0.3636	4	Pre_D1 	2	.	2	4146	11	Same_Control_cat2.jpg	(753, 90)	cat2.jpg	Pre	350276	346059	Same	Control
em	em.edf	RIGHT	308.50	858	0.2069	0.1818	2	Pre_D2 	3	.	1	4146	11	Same_Control_cat2.jpg	(753, 90)	cat2.jpg	Pre	350276	346059	Same	Control
em	em.edf	RIGHT	374.50	404	0.0946	0.2857	2	Pre_Targ 	1	.	1	4272	7	Same_Control_bird2.jpg	(147, 90)	bird2.jpg	Pre	361126	356909	Same	Control
em	em.edf	RIGHT	336.50	1284	0.3006	0.2857	2	Pre_D1 	2	.	2	4272	7	Same_Control_bird2.jpg	(147, 90)	bird2.jpg	Pre	361126	356909	Same	Control
em	em.edf	RIGHT	314.00	2584	0.6049	0.4286	3	Pre_D2 	3	.	1	4272	7	Same_Control_bird2.jpg	(147, 90)	bird2.jpg	Pre	361126	356909	Same	Control
em	em.edf	RIGHT	324.00	1040	0.2646	0.2727	3	Pre_Targ 	1	.	2	3930	11	Same_Ambig_fish2.jpg	(477, 554)	fish2.jpg	Pre	373722	369506	Same	Ambig
em	em.edf	RIGHT	314.00	574	0.1461	0.2727	3	Pre_D1 	2	.	2	3930	11	Same_Ambig_fish2.jpg	(477, 554)	fish2.jpg	Pre	373722	369506	Same	Ambig
em	em.edf	RIGHT	278.40	2316	0.5893	0.4545	5	Pre_D2 	3	.	2	3930	11	Same_Ambig_fish2.jpg	(477, 554)	fish2.jpg	Pre	373722	369506	Same	Ambig
em	em.edf	RIGHT	242.00	796	0.1882	0.1429	1	Pre_Targ 	1	.	1	4230	7	Same_Ambig_leaf2.jpg	(477, 554)	leaf2.jpg	Pre	384493	380275	Same	Ambig
em	em.edf	RIGHT	182.00	588	0.1390	0.2857	2	Pre_D1 	2	.	2	4230	7	Same_Ambig_leaf2.jpg	(477, 554)	leaf2.jpg	Pre	384493	380275	Same	Ambig
em	em.edf	RIGHT	194.00	2846	0.6728	0.5714	4	Pre_D2 	3	.	2	4230	7	Same_Ambig_leaf2.jpg	(477, 554)	leaf2.jpg	Pre	384493	380275	Same	Ambig
em	em.edf	RIGHT	428.33	766	0.1961	0.2308	3	Pre_Targ 	1	.	2	3906	13	Same_Control_dog2.jpg	(477, 554)	dog2.jpg	Pre	397583	393365	Same	Control
em	em.edf	RIGHT	254.43	2394	0.6129	0.5385	7	Pre_D1 	2	.	1	3906	13	Same_Control_dog2.jpg	(477, 554)	dog2.jpg	Pre	397583	393365	Same	Control
em	em.edf	RIGHT	284.67	746	0.1910	0.2308	3	Pre_D2 	3	.	2	3906	13	Same_Control_dog2.jpg	(477, 554)	dog2.jpg	Pre	397583	393365	Same	Control
em	em.edf	RIGHT	305.75	1204	0.2842	0.3636	4	Pre_Targ 	1	.	2	4236	11	Same_Control_book2.jpg	(477, 554)	book2.jpg	Pre	409872	405654	Same	Control
em	em.edf	RIGHT	294.50	2886	0.6813	0.5455	6	Pre_D1 	2	.	1	4236	11	Same_Control_book2.jpg	(477, 554)	book2.jpg	Pre	409872	405654	Same	Control
em	em.edf	RIGHT	310.00	146	0.0345	0.0909	1	Pre_D2 	3	.	1	4236	11	Same_Control_book2.jpg	(477, 554)	book2.jpg	Pre	409872	405654	Same	Control
em	em.edf	RIGHT	.	0	0.0000	0.0000	0	Pre_Targ 	1	.	0	4128	6	Same_Ambig_penguin2.jpg	(147, 90)	penguin2.jpg	Pre	420282	416065	Same	Ambig
em	em.edf	RIGHT	275.00	332	0.0804	0.1667	1	Pre_D1 	2	.	1	4128	6	Same_Ambig_penguin2.jpg	(147, 90)	penguin2.jpg	Pre	420282	416065	Same	Ambig
em	em.edf	RIGHT	277.00	3796	0.9196	0.8333	5	Pre_D2 	3	.	1	4128	6	Same_Ambig_penguin2.jpg	(147, 90)	penguin2.jpg	Pre	420282	416065	Same	Ambig
em	em.edf	RIGHT	283.00	918	0.2464	0.1429	1	Pre_Targ 	1	.	1	3726	7	Same_Ambig_shoe2.jpg	(147, 90)	shoe2.jpg	Pre	433132	428915	Same	Ambig
em	em.edf	RIGHT	349.00	254	0.0682	0.1429	1	Pre_D1 	2	.	1	3726	7	Same_Ambig_shoe2.jpg	(147, 90)	shoe2.jpg	Pre	433132	428915	Same	Ambig
em	em.edf	RIGHT	345.80	2554	0.6855	0.7143	5	Pre_D2 	3	.	3	3726	7	Same_Ambig_shoe2.jpg	(147, 90)	shoe2.jpg	Pre	433132	428915	Same	Ambig
em	em.edf	RIGHT	416.50	322	1.0000	1.0000	2	Pre_Targ 	1	.	1	322	2	Same_Control_bus2.jpg	(477, 554)	bus2.jpg	Pre	446888	442671	Same	Control
em	em.edf	RIGHT	.	0	0.0000	0.0000	0	Pre_D1 	2	.	0	322	2	Same_Control_bus2.jpg	(477, 554)	bus2.jpg	Pre	446888	442671	Same	Control
em	em.edf	RIGHT	.	0	0.0000	0.0000	0	Pre_D2 	3	.	0	322	2	Same_Control_bus2.jpg	(477, 554)	bus2.jpg	Pre	446888	442671	Same	Control
em	em.edf	RIGHT	300.00	886	0.2096	0.1111	1	Pre_Targ 	1	.	1	4228	9	Same_Control_bike2.jpg	(147, 90)	bike2.jpg	Pre	473174	468957	Same	Control
em	em.edf	RIGHT	280.67	680	0.1608	0.3333	3	Pre_D1 	2	.	2	4228	9	Same_Control_bike2.jpg	(147, 90)	bike2.jpg	Pre	473174	468957	Same	Control
em	em.edf	RIGHT	252.20	2662	0.6296	0.5556	5	Pre_D2 	3	.	2	4228	9	Same_Control_bike2.jpg	(147, 90)	bike2.jpg	Pre	473174	468957	Same	Control
em	em.edf	RIGHT	259.00	566	0.1332	0.1250	1	Pre_Targ 	1	.	1	4250	8	Same_Ambig_spoon2.jpg	(147, 90)	spoon2.jpg	Pre	485250	481033	Same	Ambig
em	em.edf	RIGHT	243.50	2210	0.5200	0.2500	2	Pre_D1 	2	.	1	4250	8	Same_Ambig_spoon2.jpg	(147, 90)	spoon2.jpg	Pre	485250	481033	Same	Ambig
em	em.edf	RIGHT	281.00	1474	0.3468	0.6250	5	Pre_D2 	3	.	1	4250	8	Same_Ambig_spoon2.jpg	(147, 90)	spoon2.jpg	Pre	485250	481033	Same	Ambig
em	em.edf	RIGHT	277.50	858	0.2032	0.2857	2	Pre_Targ 	1	.	1	4222	7	Same_Ambig_tree2.jpg	(477, 554)	tree2.jpg	Pre	497100	492883	Same	Ambig
em	em.edf	RIGHT	287.00	1728	0.4093	0.1429	1	Pre_D1 	2	.	1	4222	7	Same_Ambig_tree2.jpg	(477, 554)	tree2.jpg	Pre	497100	492883	Same	Ambig
em	em.edf	RIGHT	276.75	1636	0.3875	0.5714	4	Pre_D2 	3	.	1	4222	7	Same_Ambig_tree2.jpg	(477, 554)	tree2.jpg	Pre	497100	492883	Same	Ambig
em	em.edf	RIGHT	256.00	518	0.1293	0.2727	3	Pre_Targ 	1	.	1	4006	11	Same_Control_car2.jpg	(147, 90)	car2.jpg	Pre	515255	511038	Same	Control
em	em.edf	RIGHT	294.83	2580	0.6440	0.5455	6	Pre_D1 	2	.	2	4006	11	Same_Control_car2.jpg	(147, 90)	car2.jpg	Pre	515255	511038	Same	Control
