"Subj"	"trialnum"	"Label"	"StartTime"
"KidSubjExpt2-56"	"Same_Ambig_bike1.jpg"	1	1212
"KidSubjExpt2-56"	"Same_Ambig_bird1.jpg"	1	1487
"KidSubjExpt2-56"	"Same_Ambig_book1.jpg"	1	1352
"KidSubjExpt2-56"	"Same_Ambig_bus1.jpg"	1	1017
"KidSubjExpt2-56"	"Same_Ambig_car1.jpg"	1	1052
"KidSubjExpt2-56"	"Same_Ambig_cat1.jpg"	0	2701
"KidSubjExpt2-56"	"Same_Ambig_chair1.jpg"	1	1940
"KidSubjExpt2-56"	"Same_Ambig_dog1.jpg"	0	2855
"KidSubjExpt2-56"	"Same_Control_fish1.jpg"	1	1376
"KidSubjExpt2-56"	"Same_Control_flower1.jpg"	1	1213
"KidSubjExpt2-56"	"Same_Control_leaf1.jpg"	0	1882
"KidSubjExpt2-56"	"Same_Control_penguin1.jpg"	1	1263
"KidSubjExpt2-56"	"Same_Control_shoe1.jpg"	1	1069
"KidSubjExpt2-56"	"Same_Control_spoon1.jpg"	1	1339
"KidSubjExpt2-56"	"Same_Control_toothbrush1.jpg"	0	2020
"KidSubjExpt2-56"	"Same_Control_tree1.jpg"	1	929
"KidSubjExpt2-55"	"Same_Ambig_fish1.jpg"	1	1287
"KidSubjExpt2-55"	"Same_Ambig_flower1.jpg"	1	1326
"KidSubjExpt2-55"	"Same_Ambig_leaf1.jpg"	1	1249
"KidSubjExpt2-55"	"Same_Ambig_penguin1.jpg"	1	1160
"KidSubjExpt2-55"	"Same_Ambig_shoe1.jpg"	1	1249
"KidSubjExpt2-55"	"Same_Ambig_spoon1.jpg"	1	1284
"KidSubjExpt2-55"	"Same_Ambig_toothbrush1.jpg"	1	1514
"KidSubjExpt2-55"	"Same_Ambig_tree1.jpg"	1	1980
"KidSubjExpt2-55"	"Same_Control_bike1.jpg"	1	1210
"KidSubjExpt2-55"	"Same_Control_bird1.jpg"	1	1553
"KidSubjExpt2-55"	"Same_Control_book1.jpg"	1	1378
"KidSubjExpt2-55"	"Same_Control_bus1.jpg"	1	1720
"KidSubjExpt2-55"	"Same_Control_car1.jpg"	1	1082
"KidSubjExpt2-55"	"Same_Control_cat1.jpg"	1	1691
"KidSubjExpt2-55"	"Same_Control_chair1.jpg"	1	1362
"KidSubjExpt2-55"	"Same_Control_dog1.jpg"	1	2702
"KidSubjExpt2-54"	"Same_Ambig_fish1.jpg"	1	1127
"KidSubjExpt2-54"	"Same_Ambig_flower1.jpg"	1	967
"KidSubjExpt2-54"	"Same_Ambig_leaf1.jpg"	1	2296
"KidSubjExpt2-54"	"Same_Ambig_penguin1.jpg"	1	986
"KidSubjExpt2-54"	"Same_Ambig_shoe1.jpg"	1	2826
"KidSubjExpt2-54"	"Same_Ambig_spoon1.jpg"	1	853
"KidSubjExpt2-54"	"Same_Ambig_toothbrush1.jpg"	1	1419
"KidSubjExpt2-54"	"Same_Ambig_tree1.jpg"	1	1108
"KidSubjExpt2-54"	"Same_Control_bike1.jpg"	1	800
"KidSubjExpt2-54"	"Same_Control_bird1.jpg"	0	1867
"KidSubjExpt2-54"	"Same_Control_book1.jpg"	1	922
"KidSubjExpt2-54"	"Same_Control_bus1.jpg"	1	1602
"KidSubjExpt2-54"	"Same_Control_car1.jpg"	1	901
"KidSubjExpt2-54"	"Same_Control_cat1.jpg"	1	792
"KidSubjExpt2-54"	"Same_Control_chair1.jpg"	1	997
"KidSubjExpt2-54"	"Same_Control_dog1.jpg"	1	1827
"KidSubjExpt2-53"	"Same_Ambig_fish2.jpg"	1	3456
"KidSubjExpt2-53"	"Same_Ambig_flower2.jpg"	1	2250
"KidSubjExpt2-53"	"Same_Ambig_leaf2.jpg"	1	1441
"KidSubjExpt2-53"	"Same_Ambig_penguin2.jpg"	1	1290
"KidSubjExpt2-53"	"Same_Ambig_shoe2.jpg"	1	1078
"KidSubjExpt2-53"	"Same_Ambig_spoon2.jpg"	1	1139
"KidSubjExpt2-53"	"Same_Ambig_toothbrush2.jpg"	1	1292
"KidSubjExpt2-53"	"Same_Ambig_tree2.jpg"	1	1017
"KidSubjExpt2-53"	"Same_Control_bike2.jpg"	1	1180
"KidSubjExpt2-53"	"Same_Control_bird2.jpg"	1	1173
"KidSubjExpt2-53"	"Same_Control_book2.jpg"	1	1192
"KidSubjExpt2-53"	"Same_Control_bus2.jpg"	1	1230
"KidSubjExpt2-53"	"Same_Control_car2.jpg"	1	1149
"KidSubjExpt2-53"	"Same_Control_cat2.jpg"	1	1155
"KidSubjExpt2-53"	"Same_Control_chair2.jpg"	1	969
"KidSubjExpt2-53"	"Same_Control_dog2.jpg"	1	983
"KidSubjExpt2-52"	"Same_Ambig_bike1.jpg"	1	1691
"KidSubjExpt2-52"	"Same_Ambig_bird1.jpg"	1	2469
"KidSubjExpt2-52"	"Same_Ambig_book1.jpg"	1	1377
"KidSubjExpt2-52"	"Same_Ambig_bus1.jpg"	0	1202
"KidSubjExpt2-52"	"Same_Ambig_car1.jpg"	0	1122
"KidSubjExpt2-52"	"Same_Ambig_cat1.jpg"	1	1905
"KidSubjExpt2-52"	"Same_Ambig_chair1.jpg"	1	1121
"KidSubjExpt2-52"	"Same_Ambig_dog1.jpg"	0	1939
"KidSubjExpt2-52"	"Same_Control_fish1.jpg"	1	1123
"KidSubjExpt2-52"	"Same_Control_flower1.jpg"	1	1031
"KidSubjExpt2-52"	"Same_Control_leaf1.jpg"	1	1185
"KidSubjExpt2-52"	"Same_Control_penguin1.jpg"	1	2201
"KidSubjExpt2-52"	"Same_Control_shoe1.jpg"	1	1064
"KidSubjExpt2-52"	"Same_Control_spoon1.jpg"	1	1357
"KidSubjExpt2-52"	"Same_Control_toothbrush1.jpg"	1	1255
"KidSubjExpt2-52"	"Same_Control_tree1.jpg"	1	864
"KidSubjExpt2-51"	"Same_Ambig_fish2.jpg"	1	1237
"KidSubjExpt2-51"	"Same_Ambig_flower2.jpg"	1	1333
"KidSubjExpt2-51"	"Same_Ambig_leaf2.jpg"	1	2078
"KidSubjExpt2-51"	"Same_Ambig_penguin2.jpg"	1	1135
"KidSubjExpt2-51"	"Same_Ambig_shoe2.jpg"	1	1390
"KidSubjExpt2-51"	"Same_Ambig_spoon2.jpg"	0	1160
"KidSubjExpt2-51"	"Same_Ambig_toothbrush2.jpg"	1	1237
"KidSubjExpt2-51"	"Same_Ambig_tree2.jpg"	1	1640
"KidSubjExpt2-51"	"Same_Control_bike2.jpg"	1	1266
"KidSubjExpt2-51"	"Same_Control_bird2.jpg"	1	1332
"KidSubjExpt2-51"	"Same_Control_book2.jpg"	1	1824
"KidSubjExpt2-51"	"Same_Control_bus2.jpg"	1	1050
"KidSubjExpt2-51"	"Same_Control_car2.jpg"	1	921
"KidSubjExpt2-51"	"Same_Control_cat2.jpg"	1	1406
"KidSubjExpt2-51"	"Same_Control_chair2.jpg"	1	831
"KidSubjExpt2-51"	"Same_Control_dog2.jpg"	1	1023
"KidSubjExpt2-50"	"Same_Ambig_fish2.jpg"	1	1590
"KidSubjExpt2-50"	"Same_Ambig_flower2.jpg"	1	1181
"KidSubjExpt2-50"	"Same_Ambig_leaf2.jpg"	1	1587
"KidSubjExpt2-50"	"Same_Ambig_penguin2.jpg"	1	1231
"KidSubjExpt2-50"	"Same_Ambig_shoe2.jpg"	1	1428
"KidSubjExpt2-50"	"Same_Ambig_spoon2.jpg"	1	1149
"KidSubjExpt2-50"	"Same_Ambig_toothbrush2.jpg"	1	2550
"KidSubjExpt2-50"	"Same_Ambig_tree2.jpg"	1	1443
"KidSubjExpt2-50"	"Same_Control_bike2.jpg"	0	1234
"KidSubjExpt2-50"	"Same_Control_bird2.jpg"	1	1496
"KidSubjExpt2-50"	"Same_Control_book2.jpg"	1	1800
"KidSubjExpt2-50"	"Same_Control_bus2.jpg"	1	1105
"KidSubjExpt2-50"	"Same_Control_car2.jpg"	1	1039
"KidSubjExpt2-50"	"Same_Control_cat2.jpg"	0	899
"KidSubjExpt2-50"	"Same_Control_chair2.jpg"	0	1070
"KidSubjExpt2-50"	"Same_Control_dog2.jpg"	1	1188
"KidSubjExpt2-49"	"Same_Ambig_fish2.jpg"	1	NA
"KidSubjExpt2-49"	"Same_Ambig_flower2.jpg"	1	NA
"KidSubjExpt2-49"	"Same_Ambig_leaf2.jpg"	1	NA
"KidSubjExpt2-49"	"Same_Ambig_penguin2.jpg"	1	NA
"KidSubjExpt2-49"	"Same_Ambig_shoe2.jpg"	1	NA
"KidSubjExpt2-49"	"Same_Ambig_spoon2.jpg"	1	NA
"KidSubjExpt2-49"	"Same_Ambig_toothbrush2.jpg"	1	NA
"KidSubjExpt2-49"	"Same_Ambig_tree2.jpg"	1	NA
"KidSubjExpt2-49"	"Same_Control_bike2.jpg"	1	NA
"KidSubjExpt2-49"	"Same_Control_bird2.jpg"	1	NA
"KidSubjExpt2-49"	"Same_Control_book2.jpg"	1	NA
"KidSubjExpt2-49"	"Same_Control_bus2.jpg"	1	NA
"KidSubjExpt2-49"	"Same_Control_car2.jpg"	1	NA
"KidSubjExpt2-49"	"Same_Control_cat2.jpg"	1	NA
"KidSubjExpt2-49"	"Same_Control_chair2.jpg"	1	NA
"KidSubjExpt2-49"	"Same_Control_dog2.jpg"	1	NA
"KidSubjExpt2-48"	"Same_Ambig_bike1.jpg"	1	711
"KidSubjExpt2-48"	"Same_Ambig_bird1.jpg"	1	1513
"KidSubjExpt2-48"	"Same_Ambig_book1.jpg"	1	1176
"KidSubjExpt2-48"	"Same_Ambig_bus1.jpg"	1	1041
"KidSubjExpt2-48"	"Same_Ambig_car1.jpg"	1	884
"KidSubjExpt2-48"	"Same_Ambig_cat1.jpg"	1	3476
"KidSubjExpt2-48"	"Same_Ambig_chair1.jpg"	1	941
"KidSubjExpt2-48"	"Same_Ambig_dog1.jpg"	1	794
"KidSubjExpt2-48"	"Same_Control_fish1.jpg"	1	953
"KidSubjExpt2-48"	"Same_Control_flower1.jpg"	1	809
"KidSubjExpt2-48"	"Same_Control_leaf1.jpg"	1	723
"KidSubjExpt2-48"	"Same_Control_penguin1.jpg"	1	908
"KidSubjExpt2-48"	"Same_Control_shoe1.jpg"	1	951
"KidSubjExpt2-48"	"Same_Control_spoon1.jpg"	1	1310
"KidSubjExpt2-48"	"Same_Control_toothbrush1.jpg"	1	864
"KidSubjExpt2-48"	"Same_Control_tree1.jpg"	1	918
"KidSubjExpt2-47"	"Same_Ambig_fish1.jpg"	1	1488
"KidSubjExpt2-47"	"Same_Ambig_flower1.jpg"	1	2032
"KidSubjExpt2-47"	"Same_Ambig_leaf1.jpg"	1	1311
"KidSubjExpt2-47"	"Same_Ambig_penguin1.jpg"	1	2438
"KidSubjExpt2-47"	"Same_Ambig_shoe1.jpg"	1	5466
"KidSubjExpt2-47"	"Same_Ambig_spoon1.jpg"	0	4351
"KidSubjExpt2-47"	"Same_Ambig_toothbrush1.jpg"	1	4526
"KidSubjExpt2-47"	"Same_Ambig_tree1.jpg"	1	2605
"KidSubjExpt2-47"	"Same_Control_bike1.jpg"	1	2233
"KidSubjExpt2-47"	"Same_Control_bird1.jpg"	1	2261
"KidSubjExpt2-47"	"Same_Control_book1.jpg"	0	2067
"KidSubjExpt2-47"	"Same_Control_bus1.jpg"	1	1744
"KidSubjExpt2-47"	"Same_Control_car1.jpg"	1	1405
"KidSubjExpt2-47"	"Same_Control_cat1.jpg"	1	1360
"KidSubjExpt2-47"	"Same_Control_chair1.jpg"	1	1975
"KidSubjExpt2-47"	"Same_Control_dog1.jpg"	1	2032
"KidSubjExpt2-46"	"Same_Ambig_bike1.jpg"	1	1321
"KidSubjExpt2-46"	"Same_Ambig_bird1.jpg"	1	1583
"KidSubjExpt2-46"	"Same_Ambig_book1.jpg"	1	1326
"KidSubjExpt2-46"	"Same_Ambig_bus1.jpg"	1	1165
"KidSubjExpt2-46"	"Same_Ambig_car1.jpg"	1	1111
"KidSubjExpt2-46"	"Same_Ambig_cat1.jpg"	1	1352
"KidSubjExpt2-46"	"Same_Ambig_chair1.jpg"	1	1231
"KidSubjExpt2-46"	"Same_Ambig_dog1.jpg"	1	1215
"KidSubjExpt2-46"	"Same_Control_fish1.jpg"	1	2825
"KidSubjExpt2-46"	"Same_Control_flower1.jpg"	1	941
"KidSubjExpt2-46"	"Same_Control_leaf1.jpg"	1	844
"KidSubjExpt2-46"	"Same_Control_penguin1.jpg"	1	2073
"KidSubjExpt2-46"	"Same_Control_shoe1.jpg"	1	1205
"KidSubjExpt2-46"	"Same_Control_spoon1.jpg"	1	1075
"KidSubjExpt2-46"	"Same_Control_toothbrush1.jpg"	1	1578
"KidSubjExpt2-46"	"Same_Control_tree1.jpg"	1	1191
"KidSubjExpt2-45"	"Same_Ambig_fish1.jpg"	NA	NA
"KidSubjExpt2-45"	"Same_Ambig_flower1.jpg"	NA	NA
"KidSubjExpt2-45"	"Same_Ambig_leaf1.jpg"	NA	NA
"KidSubjExpt2-45"	"Same_Ambig_penguin1.jpg"	NA	NA
"KidSubjExpt2-45"	"Same_Ambig_shoe1.jpg"	NA	NA
"KidSubjExpt2-45"	"Same_Ambig_spoon1.jpg"	NA	NA
"KidSubjExpt2-45"	"Same_Ambig_toothbrush1.jpg"	NA	NA
"KidSubjExpt2-45"	"Same_Ambig_tree1.jpg"	NA	NA
"KidSubjExpt2-45"	"Same_Control_bike1.jpg"	NA	NA
"KidSubjExpt2-45"	"Same_Control_bird1.jpg"	NA	NA
"KidSubjExpt2-45"	"Same_Control_book1.jpg"	NA	NA
"KidSubjExpt2-45"	"Same_Control_bus1.jpg"	NA	NA
"KidSubjExpt2-45"	"Same_Control_car1.jpg"	NA	NA
"KidSubjExpt2-45"	"Same_Control_cat1.jpg"	NA	NA
"KidSubjExpt2-45"	"Same_Control_chair1.jpg"	NA	NA
"KidSubjExpt2-45"	"Same_Control_dog1.jpg"	NA	NA
"KidSubjExpt2-44"	"Same_Ambig_bike1.jpg"	1	1852
"KidSubjExpt2-44"	"Same_Ambig_bird1.jpg"	1	1198
"KidSubjExpt2-44"	"Same_Ambig_book1.jpg"	1	1091
"KidSubjExpt2-44"	"Same_Ambig_bus1.jpg"	1	1064
"KidSubjExpt2-44"	"Same_Ambig_car1.jpg"	1	995
"KidSubjExpt2-44"	"Same_Ambig_cat1.jpg"	1	849
"KidSubjExpt2-44"	"Same_Ambig_chair1.jpg"	1	1084
"KidSubjExpt2-44"	"Same_Ambig_dog1.jpg"	1	1363
"KidSubjExpt2-44"	"Same_Control_fish1.jpg"	1	724
"KidSubjExpt2-44"	"Same_Control_flower1.jpg"	1	1417
"KidSubjExpt2-44"	"Same_Control_leaf1.jpg"	1	1065
"KidSubjExpt2-44"	"Same_Control_penguin1.jpg"	1	1134
"KidSubjExpt2-44"	"Same_Control_shoe1.jpg"	1	843
"KidSubjExpt2-44"	"Same_Control_spoon1.jpg"	1	950
"KidSubjExpt2-44"	"Same_Control_toothbrush1.jpg"	1	999
"KidSubjExpt2-44"	"Same_Control_tree1.jpg"	1	1183
"KidSubjExpt2-43"	"Same_Ambig_fish1.jpg"	1	1656
"KidSubjExpt2-43"	"Same_Ambig_flower1.jpg"	1	1552
"KidSubjExpt2-43"	"Same_Ambig_leaf1.jpg"	1	1526
"KidSubjExpt2-43"	"Same_Ambig_penguin1.jpg"	1	1203
"KidSubjExpt2-43"	"Same_Ambig_shoe1.jpg"	1	1310
"KidSubjExpt2-43"	"Same_Ambig_spoon1.jpg"	1	1233
"KidSubjExpt2-43"	"Same_Ambig_toothbrush1.jpg"	1	1798
"KidSubjExpt2-43"	"Same_Ambig_tree1.jpg"	1	1036
"KidSubjExpt2-43"	"Same_Control_bike1.jpg"	1	1206
"KidSubjExpt2-43"	"Same_Control_bird1.jpg"	1	1230
"KidSubjExpt2-43"	"Same_Control_book1.jpg"	1	1158
"KidSubjExpt2-43"	"Same_Control_bus1.jpg"	1	1438
"KidSubjExpt2-43"	"Same_Control_car1.jpg"	1	939
"KidSubjExpt2-43"	"Same_Control_cat1.jpg"	1	1216
"KidSubjExpt2-43"	"Same_Control_chair1.jpg"	1	1012
"KidSubjExpt2-43"	"Same_Control_dog1.jpg"	1	1479
"KidSubjExpt2-42"	"Same_Ambig_bike2.jpg"	NA	NA
"KidSubjExpt2-42"	"Same_Ambig_bird2.jpg"	NA	NA
"KidSubjExpt2-42"	"Same_Ambig_book2.jpg"	NA	NA
"KidSubjExpt2-42"	"Same_Ambig_bus2.jpg"	NA	NA
"KidSubjExpt2-42"	"Same_Ambig_car2.jpg"	NA	NA
"KidSubjExpt2-42"	"Same_Ambig_cat2.jpg"	NA	NA
"KidSubjExpt2-42"	"Same_Ambig_chair2.jpg"	NA	NA
"KidSubjExpt2-42"	"Same_Ambig_dog2.jpg"	NA	NA
"KidSubjExpt2-42"	"Same_Control_fish2.jpg"	NA	NA
"KidSubjExpt2-42"	"Same_Control_flower2.jpg"	NA	NA
"KidSubjExpt2-42"	"Same_Control_leaf2.jpg"	NA	NA
"KidSubjExpt2-42"	"Same_Control_penguin2.jpg"	NA	NA
"KidSubjExpt2-42"	"Same_Control_shoe2.jpg"	NA	NA
"KidSubjExpt2-42"	"Same_Control_spoon2.jpg"	NA	NA
"KidSubjExpt2-42"	"Same_Control_toothbrush2.jpg"	NA	NA
"KidSubjExpt2-42"	"Same_Control_tree2.jpg"	NA	NA
"KidSubjExpt2-41"	"Same_Ambig_bike2.jpg"	NA	NA
"KidSubjExpt2-41"	"Same_Ambig_bird2.jpg"	NA	NA
"KidSubjExpt2-41"	"Same_Ambig_book2.jpg"	NA	NA
"KidSubjExpt2-41"	"Same_Ambig_bus2.jpg"	NA	NA
"KidSubjExpt2-41"	"Same_Ambig_car2.jpg"	NA	NA
"KidSubjExpt2-41"	"Same_Ambig_cat2.jpg"	NA	NA
"KidSubjExpt2-41"	"Same_Ambig_chair2.jpg"	NA	NA
"KidSubjExpt2-41"	"Same_Ambig_dog2.jpg"	NA	NA
"KidSubjExpt2-41"	"Same_Control_fish2.jpg"	NA	NA
"KidSubjExpt2-41"	"Same_Control_flower2.jpg"	NA	NA
"KidSubjExpt2-41"	"Same_Control_leaf2.jpg"	NA	NA
"KidSubjExpt2-41"	"Same_Control_penguin2.jpg"	NA	NA
"KidSubjExpt2-41"	"Same_Control_shoe2.jpg"	NA	NA
"KidSubjExpt2-41"	"Same_Control_spoon2.jpg"	NA	NA
"KidSubjExpt2-41"	"Same_Control_toothbrush2.jpg"	NA	NA
"KidSubjExpt2-41"	"Same_Control_tree2.jpg"	NA	NA
"KidSubjExpt2-40"	"Same_Ambig_fish1.jpg"	1	4699
"KidSubjExpt2-40"	"Same_Ambig_flower1.jpg"	NA	NA
"KidSubjExpt2-40"	"Same_Ambig_leaf1.jpg"	1	1515
"KidSubjExpt2-40"	"Same_Ambig_penguin1.jpg"	1	1398
"KidSubjExpt2-40"	"Same_Ambig_shoe1.jpg"	1	3204
"KidSubjExpt2-40"	"Same_Ambig_spoon1.jpg"	1	1425
"KidSubjExpt2-40"	"Same_Ambig_toothbrush1.jpg"	1	1524
"KidSubjExpt2-40"	"Same_Ambig_tree1.jpg"	1	1390
"KidSubjExpt2-40"	"Same_Control_bike1.jpg"	1	1400
"KidSubjExpt2-40"	"Same_Control_bird1.jpg"	0	2261
"KidSubjExpt2-40"	"Same_Control_book1.jpg"	1	1382
"KidSubjExpt2-40"	"Same_Control_bus1.jpg"	1	1217
"KidSubjExpt2-40"	"Same_Control_car1.jpg"	1	1251
"KidSubjExpt2-40"	"Same_Control_cat1.jpg"	1	1867
"KidSubjExpt2-40"	"Same_Control_chair1.jpg"	1	1684
"KidSubjExpt2-40"	"Same_Control_dog1.jpg"	1	12426
"KidSubjExpt2-39"	"Same_Ambig_fish1.jpg"	1	1285
"KidSubjExpt2-39"	"Same_Ambig_flower1.jpg"	0	1746
"KidSubjExpt2-39"	"Same_Ambig_leaf1.jpg"	0	1460
"KidSubjExpt2-39"	"Same_Ambig_penguin1.jpg"	1	1320
"KidSubjExpt2-39"	"Same_Ambig_shoe1.jpg"	1	1234
"KidSubjExpt2-39"	"Same_Ambig_spoon1.jpg"	1	1567
"KidSubjExpt2-39"	"Same_Ambig_toothbrush1.jpg"	1	1058
"KidSubjExpt2-39"	"Same_Ambig_tree1.jpg"	1	1729
"KidSubjExpt2-39"	"Same_Control_bike1.jpg"	1	1230
"KidSubjExpt2-39"	"Same_Control_bird1.jpg"	0	1335
"KidSubjExpt2-39"	"Same_Control_book1.jpg"	1	1220
"KidSubjExpt2-39"	"Same_Control_bus1.jpg"	1	1371
"KidSubjExpt2-39"	"Same_Control_car1.jpg"	1	930
"KidSubjExpt2-39"	"Same_Control_cat1.jpg"	1	2520
"KidSubjExpt2-39"	"Same_Control_chair1.jpg"	1	1129
"KidSubjExpt2-39"	"Same_Control_dog1.jpg"	1	1409
"KidSubjExpt2-38"	"Same_Ambig_bike2.jpg"	1	1024
"KidSubjExpt2-38"	"Same_Ambig_bird2.jpg"	1	1125
"KidSubjExpt2-38"	"Same_Ambig_book2.jpg"	1	2461
"KidSubjExpt2-38"	"Same_Ambig_bus2.jpg"	1	1500
"KidSubjExpt2-38"	"Same_Ambig_car2.jpg"	0	2061
"KidSubjExpt2-38"	"Same_Ambig_cat2.jpg"	1	795
"KidSubjExpt2-38"	"Same_Ambig_chair2.jpg"	1	1272
"KidSubjExpt2-38"	"Same_Ambig_dog2.jpg"	0	1756
"KidSubjExpt2-38"	"Same_Control_fish2.jpg"	1	1268
"KidSubjExpt2-38"	"Same_Control_flower2.jpg"	0	1459
"KidSubjExpt2-38"	"Same_Control_leaf2.jpg"	1	1216
"KidSubjExpt2-38"	"Same_Control_penguin2.jpg"	1	1269
"KidSubjExpt2-38"	"Same_Control_shoe2.jpg"	1	1581
"KidSubjExpt2-38"	"Same_Control_spoon2.jpg"	1	1241
"KidSubjExpt2-38"	"Same_Control_toothbrush2.jpg"	1	1311
"KidSubjExpt2-38"	"Same_Control_tree2.jpg"	0	2532
"KidSubjExpt2-37"	"Same_Control_penguin2.jpg"	NA	NA
"KidSubjExpt2-36"	"Same_Ambig_fish2.jpg"	1	1392
"KidSubjExpt2-36"	"Same_Ambig_flower2.jpg"	1	1435
"KidSubjExpt2-36"	"Same_Ambig_leaf2.jpg"	1	1408
"KidSubjExpt2-36"	"Same_Ambig_penguin2.jpg"	1	2194
"KidSubjExpt2-36"	"Same_Ambig_shoe2.jpg"	0	4614
"KidSubjExpt2-36"	"Same_Ambig_spoon2.jpg"	1	1437
"KidSubjExpt2-36"	"Same_Ambig_toothbrush2.jpg"	1	897
"KidSubjExpt2-36"	"Same_Ambig_tree2.jpg"	1	1161
"KidSubjExpt2-36"	"Same_Control_bike2.jpg"	1	1688
"KidSubjExpt2-36"	"Same_Control_bird2.jpg"	1	2661
"KidSubjExpt2-36"	"Same_Control_book2.jpg"	1	1187
"KidSubjExpt2-36"	"Same_Control_bus2.jpg"	1	1326
"KidSubjExpt2-36"	"Same_Control_car2.jpg"	1	972
"KidSubjExpt2-36"	"Same_Control_cat2.jpg"	1	1313
"KidSubjExpt2-36"	"Same_Control_chair2.jpg"	1	4518
"KidSubjExpt2-36"	"Same_Control_dog2.jpg"	1	995
"KidSubjExpt2-35"	"Same_Ambig_fish1.jpg"	0	1075
"KidSubjExpt2-35"	"Same_Ambig_flower1.jpg"	0	5754
"KidSubjExpt2-35"	"Same_Ambig_leaf1.jpg"	0	1775
"KidSubjExpt2-35"	"Same_Ambig_penguin1.jpg"	0	1350
"KidSubjExpt2-35"	"Same_Ambig_shoe1.jpg"	0	1321
"KidSubjExpt2-35"	"Same_Ambig_spoon1.jpg"	0	1176
"KidSubjExpt2-35"	"Same_Ambig_toothbrush1.jpg"	0	1385
"KidSubjExpt2-35"	"Same_Ambig_tree1.jpg"	0	1237
"KidSubjExpt2-35"	"Same_Control_bike1.jpg"	1	1145
"KidSubjExpt2-35"	"Same_Control_bird1.jpg"	1	1350
"KidSubjExpt2-35"	"Same_Control_book1.jpg"	1	1065
"KidSubjExpt2-35"	"Same_Control_bus1.jpg"	1	1188
"KidSubjExpt2-35"	"Same_Control_car1.jpg"	1	1400
"KidSubjExpt2-35"	"Same_Control_cat1.jpg"	1	875
"KidSubjExpt2-35"	"Same_Control_chair1.jpg"	1	661
"KidSubjExpt2-35"	"Same_Control_dog1.jpg"	0	2507
"KidSubjExpt2-34"	"Same_Ambig_bike1.jpg"	1	1417
"KidSubjExpt2-34"	"Same_Ambig_bird1.jpg"	1	1731
"KidSubjExpt2-34"	"Same_Ambig_book1.jpg"	1	1225
"KidSubjExpt2-34"	"Same_Ambig_bus1.jpg"	0	1371
"KidSubjExpt2-34"	"Same_Ambig_car1.jpg"	0	1937
"KidSubjExpt2-34"	"Same_Ambig_cat1.jpg"	1	4210
"KidSubjExpt2-34"	"Same_Ambig_chair1.jpg"	0	1941
"KidSubjExpt2-34"	"Same_Ambig_dog1.jpg"	1	911
"KidSubjExpt2-34"	"Same_Control_fish1.jpg"	1	1144
"KidSubjExpt2-34"	"Same_Control_flower1.jpg"	1	1358
"KidSubjExpt2-34"	"Same_Control_leaf1.jpg"	1	1155
"KidSubjExpt2-34"	"Same_Control_penguin1.jpg"	NA	NA
"KidSubjExpt2-34"	"Same_Control_shoe1.jpg"	1	1088
"KidSubjExpt2-34"	"Same_Control_spoon1.jpg"	1	1191
"KidSubjExpt2-34"	"Same_Control_toothbrush1.jpg"	1	1699
"KidSubjExpt2-34"	"Same_Control_tree1.jpg"	1	1099
"KidSubjExpt2-33"	"Same_Ambig_bike2.jpg"	NA	NA
"KidSubjExpt2-33"	"Same_Ambig_bird2.jpg"	NA	NA
"KidSubjExpt2-33"	"Same_Ambig_book2.jpg"	NA	NA
"KidSubjExpt2-33"	"Same_Ambig_bus2.jpg"	NA	NA
"KidSubjExpt2-33"	"Same_Ambig_car2.jpg"	NA	NA
"KidSubjExpt2-33"	"Same_Ambig_cat2.jpg"	NA	NA
"KidSubjExpt2-33"	"Same_Ambig_chair2.jpg"	NA	NA
"KidSubjExpt2-33"	"Same_Ambig_dog2.jpg"	NA	NA
"KidSubjExpt2-33"	"Same_Control_fish2.jpg"	NA	NA
"KidSubjExpt2-33"	"Same_Control_flower2.jpg"	NA	NA
"KidSubjExpt2-33"	"Same_Control_leaf2.jpg"	NA	NA
"KidSubjExpt2-33"	"Same_Control_penguin2.jpg"	NA	NA
"KidSubjExpt2-33"	"Same_Control_shoe2.jpg"	NA	NA
"KidSubjExpt2-33"	"Same_Control_spoon2.jpg"	NA	NA
"KidSubjExpt2-33"	"Same_Control_toothbrush2.jpg"	NA	NA
"KidSubjExpt2-33"	"Same_Control_tree2.jpg"	NA	NA
"KidSubjExpt2-32"	"Same_Ambig_fish1.jpg"	NA	NA
"KidSubjExpt2-32"	"Same_Ambig_flower1.jpg"	NA	NA
"KidSubjExpt2-32"	"Same_Ambig_leaf1.jpg"	NA	NA
"KidSubjExpt2-32"	"Same_Ambig_penguin1.jpg"	NA	NA
"KidSubjExpt2-32"	"Same_Ambig_shoe1.jpg"	NA	NA
"KidSubjExpt2-32"	"Same_Ambig_spoon1.jpg"	NA	NA
"KidSubjExpt2-32"	"Same_Ambig_toothbrush1.jpg"	NA	NA
"KidSubjExpt2-32"	"Same_Ambig_tree1.jpg"	NA	NA
"KidSubjExpt2-32"	"Same_Control_bike1.jpg"	NA	NA
"KidSubjExpt2-32"	"Same_Control_bird1.jpg"	NA	NA
"KidSubjExpt2-32"	"Same_Control_book1.jpg"	NA	NA
"KidSubjExpt2-32"	"Same_Control_bus1.jpg"	NA	NA
"KidSubjExpt2-32"	"Same_Control_car1.jpg"	NA	NA
"KidSubjExpt2-32"	"Same_Control_cat1.jpg"	NA	NA
